SSC_NAME16	SameAddress1YearAgo	SameAddress5YearsAgo	Sex	persons
Rocky Plain (SA)	1	0	M	9
Rogues Point	0	1	F	11
Rogues Point	0	1	M	8
Rogues Point	1	0	F	15
Rogues Point	1	0	M	15
Rose Park	0	1	F	362
Rose Park	0	1	M	355
Rose Park	1	0	F	565
Rose Park	1	0	M	526
Rosedale (SA)	0	1	F	49
Rosedale (SA)	0	1	M	73
Rosedale (SA)	1	0	F	65
Rosedale (SA)	1	0	M	90
Rosetown	0	1	F	22
Rosetown	0	1	M	28
Rosetown	1	0	F	51
Rosetown	1	0	M	50
Rosewater	0	1	F	900
Rosewater	0	1	M	946
Rosewater	1	0	F	1273
Rosewater	1	0	M	1292
Roseworthy	0	1	F	298
Roseworthy	0	1	M	353
Roseworthy	1	0	F	403
Roseworthy	1	0	M	458
Rosslyn Park	0	1	F	460
Rosslyn Park	0	1	M	429
Rosslyn Park	1	0	F	596
Rosslyn Park	1	0	M	569
Rostrevor	0	1	F	2370
Rostrevor	0	1	M	2211
Rostrevor	1	0	F	3250
Rostrevor	1	0	M	3130
Rowland Flat	0	1	F	35
Rowland Flat	0	1	M	54
Rowland Flat	1	0	F	56
Rowland Flat	1	0	M	66
Roxby Downs	0	1	F	454
Roxby Downs	0	1	M	668
Roxby Downs	1	0	F	998
Roxby Downs	1	0	M	1322
Royal Park	0	1	F	858
Royal Park	0	1	M	814
Royal Park	1	0	F	1223
Royal Park	1	0	M	1112
Royston Park	0	1	F	346
Royston Park	0	1	M	361
Royston Park	1	0	F	478
Royston Park	1	0	M	507
Rudall	0	1	F	23
Rudall	0	1	M	28
Rudall	1	0	F	31
Rudall	1	0	M	42
SA Remainder	0	1	F	7
SA Remainder	0	1	M	4
SA Remainder	1	0	F	9
SA Remainder	1	0	M	8
Saddleworth	0	1	F	143
Saddleworth	0	1	M	148
Saddleworth	1	0	F	187
Saddleworth	1	0	M	190
Saints	1	0	F	3
Saints	1	0	M	4
Salisbury (SA)	0	1	F	1928
Salisbury (SA)	0	1	M	1912
Salisbury (SA)	1	0	F	3081
Salisbury (SA)	1	0	M	3054
Salisbury Downs	0	1	F	1672
Salisbury Downs	0	1	M	1595
Salisbury Downs	1	0	F	2353
Salisbury Downs	1	0	M	2284
Salisbury East	0	1	F	2674
Salisbury East	0	1	M	2575
Salisbury East	1	0	F	3690
Salisbury East	1	0	M	3539
Salisbury Heights	0	1	F	1666
Salisbury Heights	0	1	M	1626
Salisbury Heights	1	0	F	2165
Salisbury Heights	1	0	M	2113
Salisbury North	0	1	F	2606
Salisbury North	0	1	M	2670
Salisbury North	1	0	F	3814
Salisbury North	1	0	M	3774
Salisbury Park	0	1	F	686
Salisbury Park	0	1	M	666
Salisbury Park	1	0	F	904
Salisbury Park	1	0	M	856
Salisbury Plain	0	1	F	330
Salisbury Plain	0	1	M	375
Salisbury Plain	1	0	F	468
Salisbury Plain	1	0	M	510
Salisbury South	0	1	F	17
Salisbury South	0	1	M	6
Salisbury South	1	0	F	41
Salisbury South	1	0	M	24
Salt Creek	0	1	F	9
Salt Creek	0	1	M	11
Salt Creek	1	0	F	11
Salt Creek	1	0	M	14
Salter Springs	0	1	F	18
Salter Springs	0	1	M	20
Salter Springs	1	0	F	25
Salter Springs	1	0	M	32
Saltia	0	1	F	4
Saltia	0	1	M	5
Saltia	1	0	F	4
Saltia	1	0	M	5
Sampson Flat	0	1	F	35
Sampson Flat	0	1	M	38
Sampson Flat	1	0	F	52
Sampson Flat	1	0	M	54
Sandalwood	0	1	F	17
Sandalwood	0	1	M	19
Sandalwood	1	0	F	22
Sandalwood	1	0	M	25
Sandergrove	0	1	F	24
Sandergrove	0	1	M	22
Sandergrove	1	0	F	33
Sandergrove	1	0	M	35
Sanderston	0	1	F	18
Sanderston	0	1	M	22
Sanderston	1	0	F	32
Sanderston	1	0	M	34
Sandilands (SA)	0	1	F	23
Sandilands (SA)	0	1	M	39
Sandilands (SA)	1	0	F	41
Sandilands (SA)	1	0	M	48
Sandleton	0	1	F	11
Sandleton	0	1	M	17
Sandleton	1	0	F	14
Sandleton	1	0	M	14
Sandy Creek (SA)	0	1	F	79
Sandy Creek (SA)	0	1	M	87
Sandy Creek (SA)	1	0	F	120
Sandy Creek (SA)	1	0	M	130
Sandy Grove	0	1	F	39
Sandy Grove	0	1	M	38
Sandy Grove	1	0	F	43
Sandy Grove	1	0	M	46
Sapphiretown	0	1	F	12
Sapphiretown	0	1	M	12
Sapphiretown	1	0	F	13
Sapphiretown	1	0	M	16
Sceale Bay	0	1	F	9
Sceale Bay	0	1	M	17
Sceale Bay	1	0	F	13
Sceale Bay	1	0	M	20
Schell Well	0	1	F	3
Schell Well	0	1	M	4
Schell Well	1	0	F	3
Schell Well	1	0	M	4
Scott Creek	0	1	F	73
Scott Creek	0	1	M	69
Scott Creek	1	0	F	90
Scott Creek	1	0	M	80
Seacliff	0	1	F	550
Seacliff	0	1	M	514
Seacliff	1	0	F	791
Seacliff	1	0	M	749
Seacliff Park	0	1	F	672
Seacliff Park	0	1	M	628
Seacliff Park	1	0	F	1006
Seacliff Park	1	0	M	951
Seacombe Gardens	0	1	F	709
Seacombe Gardens	0	1	M	587
Seacombe Gardens	1	0	F	1185
Seacombe Gardens	1	0	M	993
Seacombe Heights	0	1	F	491
Seacombe Heights	0	1	M	457
Seacombe Heights	1	0	F	629
Seacombe Heights	1	0	M	609
Seaford (SA)	0	1	F	1156
Seaford (SA)	0	1	M	1123
Seaford (SA)	1	0	F	1802
Seaford (SA)	1	0	M	1705
Seaford Meadows	0	1	F	394
Seaford Meadows	0	1	M	381
Seaford Meadows	1	0	F	1281
Seaford Meadows	1	0	M	1251
Seaford Rise	0	1	F	1660
Seaford Rise	0	1	M	1503
Seaford Rise	1	0	F	2571
Seaford Rise	1	0	M	2358
Seal Bay	0	1	F	3
Seal Bay	0	1	M	4
Seal Bay	1	0	F	3
Seal Bay	1	0	M	4
Seaton (SA)	0	1	F	3029
Seaton (SA)	0	1	M	2766
Seaton (SA)	1	0	F	4279
Seaton (SA)	1	0	M	3936
Seaview Downs	0	1	F	863
Seaview Downs	0	1	M	839
Seaview Downs	1	0	F	1140
Seaview Downs	1	0	M	1103
Sebastopol (SA)	0	1	F	18
Sebastopol (SA)	0	1	M	24
Sebastopol (SA)	1	0	F	20
Sebastopol (SA)	1	0	M	27
Second Valley	0	1	F	41
Second Valley	0	1	M	42
Second Valley	1	0	F	62
Second Valley	1	0	M	61
Sedan	0	1	F	60
Sedan	0	1	M	76
Sedan	1	0	F	79
Sedan	1	0	M	92
Seddon (SA)	0	1	F	32
Seddon (SA)	0	1	M	33
Seddon (SA)	1	0	F	35
Seddon (SA)	1	0	M	46
Sefton Park	0	1	F	379
Sefton Park	0	1	M	346
Sefton Park	1	0	F	496
Sefton Park	1	0	M	477
Sellicks Beach	0	1	F	585
Sellicks Beach	0	1	M	613
Sellicks Beach	1	0	F	996
Sellicks Beach	1	0	M	989
Sellicks Hill	0	1	F	88
Sellicks Hill	0	1	M	106
Sellicks Hill	1	0	F	114
Sellicks Hill	1	0	M	134
Semaphore	0	1	F	777
Semaphore	0	1	M	785
Semaphore	1	0	F	1087
Semaphore	1	0	M	1084
Semaphore Park	0	1	F	1285
Semaphore Park	0	1	M	1143
Semaphore Park	1	0	F	1805
Semaphore Park	1	0	M	1595
Semaphore South	0	1	F	282
Semaphore South	0	1	M	266
Semaphore South	1	0	F	404
Semaphore South	1	0	M	389
Senior	0	1	F	40
Senior	0	1	M	49
Senior	1	0	F	45
Senior	1	0	M	57
Seppeltsfield	0	1	F	34
Seppeltsfield	0	1	M	38
Seppeltsfield	1	0	F	53
Seppeltsfield	1	0	M	64
Sevenhill	0	1	F	33
Sevenhill	0	1	M	41
Sevenhill	1	0	F	40
Sevenhill	1	0	M	53
Shaugh	0	1	M	3
Shaugh	1	0	F	3
Shaugh	1	0	M	11
Shea-Oak Log	0	1	F	46
Shea-Oak Log	0	1	M	51
Shea-Oak Log	1	0	F	54
Shea-Oak Log	1	0	M	65
Sheaoak Flat	0	1	F	7
Sheaoak Flat	0	1	M	10
Sheaoak Flat	1	0	F	8
Sheaoak Flat	1	0	M	15
Sheidow Park	0	1	F	2012
Sheidow Park	0	1	M	1955
Sheidow Park	1	0	F	2876
Sheidow Park	1	0	M	2749
Sheringa	0	1	F	12
Sheringa	0	1	M	17
Sheringa	1	0	F	12
Sheringa	1	0	M	17
Sherlock (SA)	0	1	F	26
Sherlock (SA)	0	1	M	32
Sherlock (SA)	1	0	F	30
Sherlock (SA)	1	0	M	41
Sherwood (SA)	0	1	F	20
Sherwood (SA)	0	1	M	31
Sherwood (SA)	1	0	F	32
Sherwood (SA)	1	0	M	48
Short	0	1	F	3
Short	0	1	M	4
Short	1	0	F	5
Short	1	0	M	4
Silverton (SA)	0	1	F	10
Silverton (SA)	0	1	M	8
Silverton (SA)	1	0	F	7
Silverton (SA)	1	0	M	10
Skye (SA)	0	1	F	101
Skye (SA)	0	1	M	90
Skye (SA)	1	0	F	126
Skye (SA)	1	0	M	113
Sleaford	0	1	F	17
Sleaford	0	1	M	23
Sleaford	1	0	F	20
Sleaford	1	0	M	23
Smithfield (SA)	0	1	F	552
Smithfield (SA)	0	1	M	521
Smithfield (SA)	1	0	F	896
Smithfield (SA)	1	0	M	832
Smithfield Plains	0	1	F	543
Smithfield Plains	0	1	M	548
Smithfield Plains	1	0	F	1010
Smithfield Plains	1	0	M	990
Smoky Bay	0	1	F	71
Smoky Bay	0	1	M	81
Smoky Bay	1	0	F	101
Smoky Bay	1	0	M	106
Snowtown	0	1	F	137
Snowtown	0	1	M	143
Snowtown	1	0	F	190
Snowtown	1	0	M	204
Solomon	0	1	F	25
Solomon	0	1	M	21
Solomon	1	0	F	27
Solomon	1	0	M	30
Solomontown	0	1	F	289
Solomontown	0	1	M	286
Solomontown	1	0	F	383
Solomontown	1	0	M	410
Somerton Park	0	1	F	1535
Somerton Park	0	1	M	1354
Somerton Park	1	0	F	2266
Somerton Park	1	0	M	2042
South Brighton	0	1	F	725
South Brighton	0	1	M	662
South Brighton	1	0	F	1056
South Brighton	1	0	M	936
South Hummocks	0	1	F	6
South Hummocks	0	1	M	9
South Hummocks	1	0	F	6
South Hummocks	1	0	M	9
South Kilkerran	0	1	F	13
South Kilkerran	0	1	M	12
South Kilkerran	1	0	F	16
South Kilkerran	1	0	M	23
South Plympton	0	1	F	1159
South Plympton	0	1	M	1023
South Plympton	1	0	F	1732
South Plympton	1	0	M	1558
Southend	0	1	F	87
Southend	0	1	M	97
Southend	1	0	F	109
Southend	1	0	M	117
Spalding (SA)	0	1	F	74
Spalding (SA)	0	1	M	85
Spalding (SA)	1	0	F	113
Spalding (SA)	1	0	M	125
Spectacle Lake	0	1	F	3
Spectacle Lake	0	1	M	4
Spectacle Lake	1	0	F	3
Spectacle Lake	1	0	M	4
Spence (SA)	0	1	F	18
Spence (SA)	0	1	M	25
Spence (SA)	1	0	F	23
Spence (SA)	1	0	M	29
Spring Farm (SA)	0	1	F	27
Spring Farm (SA)	0	1	M	25
Spring Farm (SA)	1	0	F	47
Spring Farm (SA)	1	0	M	41
Spring Gully (SA)	0	1	F	20
Spring Gully (SA)	0	1	M	18
Spring Gully (SA)	1	0	F	31
Spring Gully (SA)	1	0	M	24
Springfield (SA)	0	1	F	176
Springfield (SA)	0	1	M	173
Springfield (SA)	1	0	F	222
Springfield (SA)	1	0	M	213
Springton	0	1	F	196
Springton	0	1	M	197
Springton	1	0	F	256
Springton	1	0	M	263
Square Mile	0	1	F	11
Square Mile	0	1	M	10
Square Mile	1	0	F	7
Square Mile	1	0	M	12
St Agnes (SA)	0	1	F	1309
St Agnes (SA)	0	1	M	1225
St Agnes (SA)	1	0	F	1797
St Agnes (SA)	1	0	M	1618
St Clair (SA)	0	1	F	78
St Clair (SA)	0	1	M	83
St Clair (SA)	1	0	F	508
St Clair (SA)	1	0	M	504
St Georges	0	1	F	444
St Georges	0	1	M	398
St Georges	1	0	F	688
St Georges	1	0	M	634
St Ives (SA)	0	1	F	15
St Ives (SA)	0	1	M	9
St Ives (SA)	1	0	F	15
St Ives (SA)	1	0	M	9
St Johns	0	1	F	3
St Johns	0	1	M	6
St Johns	1	0	F	7
St Johns	1	0	M	7
St Kilda (SA)	0	1	F	22
St Kilda (SA)	0	1	M	25
St Kilda (SA)	1	0	F	26
St Kilda (SA)	1	0	M	38
St Kitts	0	1	F	10
St Kitts	0	1	M	23
St Kitts	1	0	F	15
St Kitts	1	0	M	22
St Marys (SA)	0	1	F	650
St Marys (SA)	0	1	M	616
St Marys (SA)	1	0	F	1003
St Marys (SA)	1	0	M	997
St Morris	0	1	F	468
St Morris	0	1	M	396
St Morris	1	0	F	626
St Morris	1	0	M	562
St Peters (SA)	0	1	F	908
St Peters (SA)	0	1	M	887
St Peters (SA)	1	0	F	1276
St Peters (SA)	1	0	M	1233
Stanley (SA)	0	1	F	9
Stanley (SA)	0	1	M	6
Stanley (SA)	1	0	F	12
Stanley (SA)	1	0	M	18
Stanley Flat	0	1	F	98
Stanley Flat	0	1	M	101
Stanley Flat	1	0	F	165
Stanley Flat	1	0	M	169
Stansbury	0	1	F	182
Stansbury	0	1	M	195
Stansbury	1	0	F	263
Stansbury	1	0	M	271
Steelton	0	1	F	10
Steelton	0	1	M	9
Steelton	1	0	F	14
Steelton	1	0	M	15
Steinfeld	0	1	F	3
Steinfeld	0	1	M	7
Steinfeld	1	0	F	6
Steinfeld	1	0	M	10
Stepney	0	1	F	235
Stepney	0	1	M	201
Stepney	1	0	F	352
Stepney	1	0	M	313
Stewart Range	0	1	F	23
Stewart Range	0	1	M	26
Stewart Range	1	0	F	30
Stewart Range	1	0	M	25
Stirling (SA)	0	1	F	924
Stirling (SA)	0	1	M	864
Stirling (SA)	1	0	F	1258
Stirling (SA)	1	0	M	1165
Stirling North	0	1	F	606
Stirling North	0	1	M	637
Stirling North	1	0	F	851
Stirling North	1	0	M	867
Stockport	0	1	F	82
Stockport	0	1	M	87
Stockport	1	0	F	117
Stockport	1	0	M	112
Stockwell	0	1	F	157
Stockwell	0	1	M	159
Stockwell	1	0	F	204
Stockwell	1	0	M	217
Stockyard Creek (SA)	0	1	F	6
Stockyard Creek (SA)	0	1	M	7
Stockyard Creek (SA)	1	0	F	5
Stockyard Creek (SA)	1	0	M	11
Stockyard Plain	0	1	F	3
Stockyard Plain	0	1	M	4
Stockyard Plain	1	0	F	3
Stockyard Plain	1	0	M	4
Stokes Bay	0	1	F	20
Stokes Bay	0	1	M	19
Stokes Bay	1	0	F	19
Stokes Bay	1	0	M	24
Stone Hut	0	1	F	7
Stone Hut	0	1	M	9
Stone Hut	1	0	F	13
Stone Hut	1	0	M	10
Stone Well	0	1	F	40
Stone Well	0	1	M	48
Stone Well	1	0	F	47
Stone Well	1	0	M	56
Stonyfell	0	1	F	381
Stonyfell	0	1	M	347
Stonyfell	1	0	F	520
Stonyfell	1	0	M	476
Stow	1	0	F	7
Stow	1	0	M	3
Strathalbyn (SA)	0	1	F	1738
Strathalbyn (SA)	0	1	M	1588
Strathalbyn (SA)	1	0	F	2711
Strathalbyn (SA)	1	0	M	2472
Streaky Bay	0	1	F	359
Streaky Bay	0	1	M	417
Streaky Bay	1	0	F	515
Streaky Bay	1	0	M	549
Struan	0	1	F	13
Struan	0	1	M	9
Struan	1	0	F	20
Struan	1	0	M	17
Stuart (SA)	0	1	F	4
Stuart (SA)	0	1	M	8
Stuart (SA)	1	0	F	5
Stuart (SA)	1	0	M	3
Sturt (SA)	0	1	F	649
Sturt (SA)	0	1	M	582
Sturt (SA)	1	0	F	960
Sturt (SA)	1	0	M	910
Sultana Point	0	1	F	8
Sultana Point	0	1	M	11
Sultana Point	1	0	F	8
Sultana Point	1	0	M	8
Summertown	0	1	F	225
Summertown	0	1	M	228
Summertown	1	0	F	287
Summertown	1	0	M	282
Sunlands	0	1	F	105
Sunlands	0	1	M	132
Sunlands	1	0	F	141
Sunlands	1	0	M	177
Sunnybrae	0	1	F	15
Sunnybrae	0	1	M	14
Sunnybrae	1	0	F	15
Sunnybrae	1	0	M	22
Sunnydale	0	1	F	8
Sunnydale	0	1	M	15
Sunnydale	1	0	F	14
Sunnydale	1	0	M	14
Sunnyside (SA)	0	1	F	26
Sunnyside (SA)	0	1	M	25
Sunnyside (SA)	1	0	F	36
Sunnyside (SA)	1	0	M	41
Sunnyvale	0	1	F	17
Sunnyvale	0	1	M	22
Sunnyvale	1	0	F	16
Sunnyvale	1	0	M	23
Surrey Downs	0	1	F	1047
Surrey Downs	0	1	M	1081
Surrey Downs	1	0	F	1388
Surrey Downs	1	0	M	1428
Sutherlands	0	1	F	11
Sutherlands	0	1	M	14
Sutherlands	1	0	F	16
Sutherlands	1	0	M	19
Suttontown	0	1	F	200
Suttontown	0	1	M	192
Suttontown	1	0	F	254
Suttontown	1	0	M	244
Swan Reach (SA)	0	1	F	80
Swan Reach (SA)	0	1	M	83
Swan Reach (SA)	1	0	F	101
Swan Reach (SA)	1	0	M	110
Swanport	0	1	F	54
Swanport	0	1	M	48
Swanport	1	0	F	62
Swanport	1	0	M	64
Swede Flat	0	1	F	5
Swede Flat	0	1	M	10
Swede Flat	1	0	F	8
Swede Flat	1	0	M	10
Tailem Bend	0	1	F	502
Tailem Bend	0	1	M	495
Tailem Bend	1	0	F	669
Tailem Bend	1	0	M	647
Taldra	0	1	F	6
Taldra	0	1	M	7
Taldra	1	0	F	10
Taldra	1	0	M	12
Talia	0	1	F	4
Talia	0	1	M	3
Talia	1	0	F	4
Talia	1	0	M	3
Tantanoola	0	1	F	154
Tantanoola	0	1	M	174
Tantanoola	1	0	F	192
Tantanoola	1	0	M	208
Tanunda	0	1	F	1289
Tanunda	0	1	M	1257
Tanunda	1	0	F	1901
Tanunda	1	0	M	1831
Taperoo	0	1	F	934
Taperoo	0	1	M	823
Taperoo	1	0	F	1322
Taperoo	1	0	M	1181
Taplan	0	1	F	10
Taplan	0	1	M	12
Taplan	1	0	F	21
Taplan	1	0	M	25
Taratap	0	1	F	12
Taratap	0	1	M	17
Taratap	1	0	F	11
Taratap	1	0	M	17
Tarcowie	0	1	F	23
Tarcowie	0	1	M	18
Tarcowie	1	0	F	27
Tarcowie	1	0	M	19
Tarlee	0	1	F	88
Tarlee	0	1	M	87
Tarlee	1	0	F	118
Tarlee	1	0	M	115
Tarnma	0	1	F	3
Tarnma	0	1	M	10
Tarnma	1	0	F	4
Tarnma	1	0	M	12
Tarpeena	0	1	F	117
Tarpeena	0	1	M	154
Tarpeena	1	0	F	152
Tarpeena	1	0	M	188
Tatachilla	0	1	F	68
Tatachilla	0	1	M	70
Tatachilla	1	0	F	90
Tatachilla	1	0	M	91
Taunton (SA)	0	1	F	4
Taunton (SA)	0	1	M	4
Taunton (SA)	1	0	F	3
Taunton (SA)	1	0	M	4
Taylorville	0	1	F	88
Taylorville	0	1	M	109
Taylorville	1	0	F	107
Taylorville	1	0	M	143
Tea Tree Gully	0	1	F	1046
Tea Tree Gully	0	1	M	1013
Tea Tree Gully	1	0	F	1389
Tea Tree Gully	1	0	M	1334
Telowie	0	1	F	29
Telowie	0	1	M	33
Telowie	1	0	F	34
Telowie	1	0	M	48
Templers	0	1	F	43
Templers	0	1	M	34
Templers	1	0	F	58
Templers	1	0	M	58
Tennyson (SA)	0	1	F	322
Tennyson (SA)	0	1	M	312
Tennyson (SA)	1	0	F	431
Tennyson (SA)	1	0	M	420
Tepko	0	1	F	6
Tepko	0	1	M	11
Tepko	1	0	F	6
Tepko	1	0	M	11
Teringie	0	1	F	277
Teringie	0	1	M	265
Teringie	1	0	F	346
Teringie	1	0	M	337
Terowie	0	1	F	36
Terowie	0	1	M	35
Terowie	1	0	F	38
Terowie	1	0	M	49
The Gap (SA)	0	1	F	8
The Gap (SA)	0	1	M	10
The Gap (SA)	1	0	F	6
The Gap (SA)	1	0	M	12
The Pines (SA)	0	1	F	33
The Pines (SA)	0	1	M	40
The Pines (SA)	1	0	F	31
The Pines (SA)	1	0	M	56
The Range (SA)	0	1	F	48
The Range (SA)	0	1	M	49
The Range (SA)	1	0	F	56
The Range (SA)	1	0	M	65
Thebarton	0	1	F	348
Thebarton	0	1	M	345
Thebarton	1	0	F	531
Thebarton	1	0	M	551
Thevenard	0	1	F	150
Thevenard	0	1	M	156
Thevenard	1	0	F	193
Thevenard	1	0	M	199
Thomas Plain	0	1	F	15
Thomas Plain	0	1	M	22
Thomas Plain	1	0	F	15
Thomas Plain	1	0	M	19
Thompson Beach	0	1	F	28
Thompson Beach	0	1	M	51
Thompson Beach	1	0	F	63
Thompson Beach	1	0	M	84
Thorngate	0	1	F	69
Thorngate	0	1	M	57
Thorngate	1	0	F	85
Thorngate	1	0	M	80
Thornlea	0	1	F	14
Thornlea	0	1	M	15
Thornlea	1	0	F	22
Thornlea	1	0	M	16
Thrington	0	1	F	8
Thrington	0	1	M	6
Thrington	1	0	F	11
Thrington	1	0	M	13
Tiatukia	0	1	F	69
Tiatukia	0	1	M	74
Tiatukia	1	0	F	100
Tiatukia	1	0	M	97
Tickera	0	1	F	56
Tickera	0	1	M	70
Tickera	1	0	F	73
Tickera	1	0	M	81
Tiddy Widdy Beach	0	1	F	46
Tiddy Widdy Beach	0	1	M	58
Tiddy Widdy Beach	1	0	F	70
Tiddy Widdy Beach	1	0	M	79
Tilley Swamp	0	1	F	6
Tilley Swamp	0	1	M	8
Tilley Swamp	1	0	F	11
Tilley Swamp	1	0	M	10
Tintinara	0	1	F	142
Tintinara	0	1	M	164
Tintinara	1	0	F	200
Tintinara	1	0	M	235
Tolderol	0	1	F	8
Tolderol	0	1	M	4
Tolderol	1	0	F	9
Tolderol	1	0	M	9
Tooligie	0	1	F	9
Tooligie	0	1	M	10
Tooligie	1	0	F	9
Tooligie	1	0	M	16
Tooperang	0	1	F	67
Tooperang	0	1	M	75
Tooperang	1	0	F	98
Tooperang	1	0	M	102
Toora (SA)	0	1	F	6
Toora (SA)	0	1	M	11
Toora (SA)	1	0	F	7
Toora (SA)	1	0	M	11
Toorak Gardens	0	1	F	793
Toorak Gardens	0	1	M	704
Toorak Gardens	1	0	F	1140
Toorak Gardens	1	0	M	984
Tootenilla	0	1	F	7
Tootenilla	0	1	M	9
Tootenilla	1	0	F	12
Tootenilla	1	0	M	7
Torrens Park	0	1	F	725
Torrens Park	0	1	M	633
Torrens Park	1	0	F	1068
Torrens Park	1	0	M	966
Torrens Vale	0	1	F	23
Torrens Vale	0	1	M	30
Torrens Vale	1	0	F	30
Torrens Vale	1	0	M	32
Torrensville	0	1	F	1068
Torrensville	0	1	M	963
Torrensville	1	0	F	1588
Torrensville	1	0	M	1459
Tothill Belt	0	1	F	7
Tothill Belt	0	1	M	6
Tothill Belt	1	0	F	7
Tothill Belt	1	0	M	10
Tothill Creek	0	1	M	4
Tothill Creek	1	0	M	4
Totness	0	1	F	33
Totness	0	1	M	39
Totness	1	0	F	32
Totness	1	0	M	42
Towitta	0	1	F	12
Towitta	0	1	M	14
Towitta	1	0	F	11
Towitta	1	0	M	18
Tranmere (SA)	0	1	F	1065
Tranmere (SA)	0	1	M	982
Tranmere (SA)	1	0	F	1529
Tranmere (SA)	1	0	M	1440
Trinity Gardens	0	1	F	384
Trinity Gardens	0	1	M	346
Trinity Gardens	1	0	F	517
Trinity Gardens	1	0	M	454
Trott Park	0	1	F	996
Trott Park	0	1	M	954
Trott Park	1	0	F	1360
Trott Park	1	0	M	1261
Truro	0	1	F	173
Truro	0	1	M	194
Truro	1	0	F	220
Truro	1	0	M	248
Tulka	0	1	F	38
Tulka	0	1	M	38
Tulka	1	0	F	55
Tulka	1	0	M	48
Tumby Bay	0	1	F	523
Tumby Bay	0	1	M	479
Tumby Bay	1	0	F	695
Tumby Bay	1	0	M	632
Tungkillo	0	1	F	97
Tungkillo	0	1	M	102
Tungkillo	1	0	F	127
Tungkillo	1	0	M	129
Tunkalilla	0	1	F	5
Tunkalilla	0	1	M	3
Tunkalilla	1	0	F	10
Tunkalilla	1	0	M	6
Tusmore	0	1	F	474
Tusmore	0	1	M	391
Tusmore	1	0	F	643
Tusmore	1	0	M	537
Two Wells	0	1	F	718
Two Wells	0	1	M	792
Two Wells	1	0	F	1021
Two Wells	1	0	M	1113
Tyringa	0	1	F	5
Tyringa	0	1	M	4
Tyringa	1	0	F	5
Tyringa	1	0	M	4
Ucolta	1	0	F	3
Ucolta	1	0	M	3
Uleybury	0	1	F	112
Uleybury	0	1	M	132
Uleybury	1	0	F	133
Uleybury	1	0	M	144
Ulyerra	0	1	F	6
Ulyerra	0	1	M	7
Ulyerra	1	0	F	13
Ulyerra	1	0	M	13
Undalya	0	1	F	5
Undalya	0	1	M	7
Undalya	1	0	F	8
Undalya	1	0	M	14
Underdale	0	1	F	601
Underdale	0	1	M	587
Underdale	1	0	F	901
Underdale	1	0	M	879
Ungarra	0	1	F	40
Ungarra	0	1	M	41
Ungarra	1	0	F	70
Ungarra	1	0	M	75
Unley	0	1	F	1035
Unley	0	1	M	970
Unley	1	0	F	1524
Unley	1	0	M	1496
Unley Park	0	1	F	421
Unley Park	0	1	M	384
Unley Park	1	0	F	591
Unley Park	1	0	M	531
Upper Hermitage	0	1	F	107
Upper Hermitage	0	1	M	100
Upper Hermitage	1	0	F	117
Upper Hermitage	1	0	M	125
Upper Sturt	0	1	F	302
Upper Sturt	0	1	M	334
Upper Sturt	1	0	F	404
Upper Sturt	1	0	M	426
Uraidla	0	1	F	196
Uraidla	0	1	M	170
Uraidla	1	0	F	269
Uraidla	1	0	M	222
Urania	0	1	F	20
Urania	0	1	M	18
Urania	1	0	F	21
Urania	1	0	M	15
Urrbrae	0	1	F	282
Urrbrae	0	1	M	261
Urrbrae	1	0	F	410
Urrbrae	1	0	M	365
Uworra	0	1	F	3
Uworra	0	1	M	3
Uworra	1	0	F	3
Uworra	1	0	M	7
Vale Park	0	1	F	657
Vale Park	0	1	M	650
Vale Park	1	0	F	901
Vale Park	1	0	M	901
Valley View	0	1	F	1806
Valley View	0	1	M	1885
Valley View	1	0	F	2480
Valley View	1	0	M	2555
Veitch	0	1	F	5
Veitch	0	1	M	4
Veitch	1	0	F	10
Veitch	1	0	M	6
Venus Bay (SA)	0	1	F	20
Venus Bay (SA)	0	1	M	25
Venus Bay (SA)	1	0	F	19
Venus Bay (SA)	1	0	M	31
Verdun	0	1	F	76
Verdun	0	1	M	72
Verdun	1	0	F	91
Verdun	1	0	M	92
Verran	0	1	F	27
Verran	0	1	M	38
Verran	1	0	F	42
Verran	1	0	M	45
Victor Harbor	0	1	F	1164
Victor Harbor	0	1	M	1027
Victor Harbor	1	0	F	1743
Victor Harbor	1	0	M	1530
Vine Vale	0	1	F	31
Vine Vale	0	1	M	29
Vine Vale	1	0	F	37
Vine Vale	1	0	M	37
Virginia (SA)	0	1	F	515
Virginia (SA)	0	1	M	564
Virginia (SA)	1	0	F	723
Virginia (SA)	1	0	M	782
Vista	0	1	F	335
Vista	0	1	M	327
Vista	1	0	F	417
Vista	1	0	M	405
Vivonne Bay	0	1	F	25
Vivonne Bay	0	1	M	28
Vivonne Bay	1	0	F	28
Vivonne Bay	1	0	M	37
Waddikee	0	1	F	8
Waddikee	0	1	M	10
Waddikee	1	0	F	8
Waddikee	1	0	M	8
Waikerie	0	1	F	802
Waikerie	0	1	M	751
Waikerie	1	0	F	1103
Waikerie	1	0	M	1055
Waitpinga	0	1	F	93
Waitpinga	0	1	M	97
Waitpinga	1	0	F	119
Waitpinga	1	0	M	135
Walker Flat	0	1	F	24
Walker Flat	0	1	M	36
Walker Flat	1	0	F	33
Walker Flat	1	0	M	49
Walkerville (SA)	0	1	F	677
Walkerville (SA)	0	1	M	585
Walkerville (SA)	1	0	F	1041
