SSC_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Springvale South	0	6	8
Springvale South	1	2	809
Springvale South	1	3	732
Springvale South	1	4	715
Springvale South	1	5	391
Springvale South	1	6	376
St Albans (Vic.)	0	1	2552
St Albans (Vic.)	0	2	265
St Albans (Vic.)	0	3	115
St Albans (Vic.)	0	4	89
St Albans (Vic.)	0	5	45
St Albans (Vic.)	0	6	24
St Albans (Vic.)	1	2	3052
St Albans (Vic.)	1	3	2138
St Albans (Vic.)	1	4	1816
St Albans (Vic.)	1	5	1015
St Albans (Vic.)	1	6	818
St Albans Park	0	1	570
St Albans Park	0	2	49
St Albans Park	0	3	10
St Albans Park	1	2	579
St Albans Park	1	3	274
St Albans Park	1	4	269
St Albans Park	1	5	96
St Albans Park	1	6	41
St Andrews (Vic.)	0	1	72
St Andrews (Vic.)	1	2	111
St Andrews (Vic.)	1	3	74
St Andrews (Vic.)	1	4	69
St Andrews (Vic.)	1	5	43
St Andrews (Vic.)	1	6	11
St Andrews Beach	0	1	53
St Andrews Beach	0	2	5
St Andrews Beach	1	2	102
St Andrews Beach	1	3	52
St Andrews Beach	1	4	63
St Andrews Beach	1	5	28
St Andrews Beach	1	6	5
St Arnaud	0	1	414
St Arnaud	0	2	23
St Arnaud	1	2	323
St Arnaud	1	3	102
St Arnaud	1	4	95
St Arnaud	1	5	31
St Arnaud	1	6	11
St Arnaud East	0	1	7
St Arnaud East	1	2	18
St Arnaud East	1	3	3
St Arnaud East	1	4	3
St Arnaud East	1	5	3
St Arnaud North	0	1	3
St Arnaud North	1	2	10
St Arnaud North	1	4	3
St Clair (Vic.)	1	2	6
St Clair (Vic.)	1	4	4
St Clair (Vic.)	1	5	3
St Germains	0	1	3
St Germains	1	2	5
St Germains	1	3	11
St Germains	1	4	6
St Helena	0	1	165
St Helena	0	2	4
St Helena	1	2	264
St Helena	1	3	182
St Helena	1	4	249
St Helena	1	5	76
St Helena	1	6	28
St Helens (Vic.)	0	1	4
St Helens (Vic.)	1	2	9
St Helens (Vic.)	1	5	6
St Helens Plains	0	1	6
St Helens Plains	1	2	4
St Helens Plains	1	4	5
St James (Vic.)	0	1	21
St James (Vic.)	0	2	3
St James (Vic.)	1	2	14
St James (Vic.)	1	3	13
St James (Vic.)	1	4	10
St Kilda (Vic.)	0	1	4451
St Kilda (Vic.)	0	2	846
St Kilda (Vic.)	0	3	177
St Kilda (Vic.)	0	4	28
St Kilda (Vic.)	0	5	10
St Kilda (Vic.)	0	6	4
St Kilda (Vic.)	1	2	2823
St Kilda (Vic.)	1	3	714
St Kilda (Vic.)	1	4	379
St Kilda (Vic.)	1	5	88
St Kilda (Vic.)	1	6	17
St Kilda East	0	1	2048
St Kilda East	0	2	467
St Kilda East	0	3	123
St Kilda East	0	4	24
St Kilda East	0	5	4
St Kilda East	0	6	3
St Kilda East	1	2	1471
St Kilda East	1	3	575
St Kilda East	1	4	412
St Kilda East	1	5	159
St Kilda East	1	6	187
St Kilda West	0	1	623
St Kilda West	0	2	103
St Kilda West	0	3	18
St Kilda West	0	4	4
St Kilda West	1	2	399
St Kilda West	1	3	131
St Kilda West	1	4	109
St Kilda West	1	5	36
St Kilda West	1	6	9
St Leonards (Vic.)	0	1	363
St Leonards (Vic.)	0	2	28
St Leonards (Vic.)	0	3	3
St Leonards (Vic.)	1	2	462
St Leonards (Vic.)	1	3	109
St Leonards (Vic.)	1	4	75
St Leonards (Vic.)	1	5	28
St Leonards (Vic.)	1	6	12
Staceys Bridge	0	1	5
Staceys Bridge	1	2	5
Staceys Bridge	1	4	3
Staffordshire Reef	0	1	13
Staffordshire Reef	1	2	7
Staffordshire Reef	1	3	4
Staghorn Flat	0	1	12
Staghorn Flat	1	2	35
Staghorn Flat	1	3	15
Staghorn Flat	1	4	18
Staghorn Flat	1	5	13
Staghorn Flat	1	6	4
Stanhope (Vic.)	0	1	88
Stanhope (Vic.)	0	2	12
Stanhope (Vic.)	1	2	131
Stanhope (Vic.)	1	3	36
Stanhope (Vic.)	1	4	29
Stanhope (Vic.)	1	5	20
Stanhope (Vic.)	1	6	7
Stanley (Vic.)	0	1	27
Stanley (Vic.)	0	2	3
Stanley (Vic.)	1	2	50
Stanley (Vic.)	1	3	12
Stanley (Vic.)	1	4	12
Stanley (Vic.)	1	5	6
Stanley (Vic.)	1	6	3
Staughton Vale	0	1	3
Staughton Vale	1	2	14
Staughton Vale	1	3	4
Staughton Vale	1	4	3
Staughton Vale	1	6	6
Stavely	0	1	3
Stavely	1	2	3
Stawell	0	1	857
Stawell	0	2	62
Stawell	0	3	13
Stawell	0	4	3
Stawell	0	5	9
Stawell	0	6	6
Stawell	1	2	850
Stawell	1	3	285
Stawell	1	4	227
Stawell	1	5	104
Stawell	1	6	34
Steels Creek	0	1	16
Steels Creek	1	2	42
Steels Creek	1	3	13
Steels Creek	1	4	7
Steels Creek	1	5	6
Steiglitz (Vic.)	0	1	9
Steiglitz (Vic.)	1	2	11
Steiglitz (Vic.)	1	3	4
Steiglitz (Vic.)	1	4	5
Stewarton (Vic.)	0	1	5
Stewarton (Vic.)	1	2	17
Stewarton (Vic.)	1	3	4
Stewarton (Vic.)	1	4	4
Stockdale	0	1	3
Stockdale	1	2	3
Stockdale	1	3	3
Stockdale	1	4	4
Stockyard Hill	1	2	3
Stockyard Hill	1	4	5
Stockyard Hill	1	5	6
Stonehaven	0	1	7
Stonehaven	1	2	16
Stonehaven	1	3	4
Stonehaven	1	4	3
Stonehaven	1	5	3
Stoneleigh (Vic.)	0	1	4
Stoneleigh (Vic.)	1	2	9
Stoneleigh (Vic.)	1	4	3
Stoneleigh (Vic.)	1	5	3
Stony Creek (South Gippsland - Vic.)	0	1	13
Stony Creek (South Gippsland - Vic.)	1	2	34
Stony Creek (South Gippsland - Vic.)	1	3	16
Stony Creek (South Gippsland - Vic.)	1	4	18
Stony Creek (South Gippsland - Vic.)	1	5	8
Stony Creek (South Gippsland - Vic.)	1	6	4
Stonyford	0	1	7
Stonyford	1	2	14
Stradbroke	0	1	22
Stradbroke	1	2	27
Stradbroke	1	3	6
Stradbroke	1	4	11
Stradbroke	1	5	3
Strangways	0	1	5
Strangways	1	2	14
Strangways	1	3	7
Stratford (Vic.)	0	1	218
Stratford (Vic.)	0	2	9
Stratford (Vic.)	0	3	3
Stratford (Vic.)	1	2	348
Stratford (Vic.)	1	3	131
Stratford (Vic.)	1	4	157
Stratford (Vic.)	1	5	58
Stratford (Vic.)	1	6	27
Strath Creek	0	1	15
Strath Creek	0	2	4
Strath Creek	1	2	18
Strath Creek	1	3	3
Strath Creek	1	4	10
Strath Creek	1	5	3
Strathallan	0	1	12
Strathallan	1	2	20
Strathallan	1	3	8
Strathallan	1	4	4
Strathallan	1	5	8
Strathallan	1	6	3
Strathbogie	0	1	52
Strathbogie	1	2	48
Strathbogie	1	3	11
Strathbogie	1	4	11
Strathbogie	1	5	4
Strathbogie	1	6	3
Strathdale	0	1	611
Strathdale	0	2	45
Strathdale	0	3	18
Strathdale	0	4	10
Strathdale	1	2	790
Strathdale	1	3	286
Strathdale	1	4	271
Strathdale	1	5	115
Strathdale	1	6	60
Strathdownie	0	1	17
Strathdownie	1	2	23
Strathdownie	1	3	3
Strathdownie	1	4	9
Strathdownie	1	5	12
Strathewen	0	1	9
Strathewen	1	2	21
Strathewen	1	3	4
Strathewen	1	4	12
Strathewen	1	5	6
Strathewen	1	6	3
Strathfieldsaye	0	1	182
Strathfieldsaye	0	2	14
Strathfieldsaye	0	3	8
Strathfieldsaye	1	2	549
Strathfieldsaye	1	3	284
Strathfieldsaye	1	4	432
Strathfieldsaye	1	5	177
Strathfieldsaye	1	6	72
Strathkellar	0	1	5
Strathkellar	1	2	16
Strathkellar	1	3	3
Strathkellar	1	4	7
Strathlea	0	1	3
Strathlea	1	2	3
Strathmerton	0	1	86
Strathmerton	0	2	5
Strathmerton	1	2	121
Strathmerton	1	3	46
Strathmerton	1	4	37
Strathmerton	1	5	43
Strathmerton	1	6	18
Strathmore (Vic.)	0	1	523
Strathmore (Vic.)	0	2	42
Strathmore (Vic.)	0	3	10
Strathmore (Vic.)	0	4	5
Strathmore (Vic.)	0	5	3
Strathmore (Vic.)	1	2	770
Strathmore (Vic.)	1	3	447
Strathmore (Vic.)	1	4	668
Strathmore (Vic.)	1	5	264
Strathmore (Vic.)	1	6	83
Strathmore Heights	0	1	62
Strathmore Heights	0	2	8
Strathmore Heights	1	2	106
Strathmore Heights	1	3	65
Strathmore Heights	1	4	71
Strathmore Heights	1	5	22
Strathmore Heights	1	6	13
Streatham	0	1	13
Streatham	1	2	23
Streatham	1	3	5
Streatham	1	4	8
Streatham	1	5	5
Streatham	1	6	7
Strzelecki (Vic.)	0	1	5
Strzelecki (Vic.)	1	2	14
Strzelecki (Vic.)	1	3	8
Strzelecki (Vic.)	1	4	3
Strzelecki (Vic.)	1	5	3
Stuart Mill	0	1	8
Stuart Mill	1	2	19
Stuart Mill	1	3	3
Stuart Mill	1	4	4
Stuart Mill	1	5	3
Sugarloaf (Vic.)	0	1	3
Sugarloaf Creek	0	1	10
Sugarloaf Creek	1	2	24
Sugarloaf Creek	1	3	10
Sugarloaf Creek	1	4	16
Sugarloaf Creek	1	5	5
Sugarloaf Creek	1	6	7
Sulky	0	1	15
Sulky	0	2	3
Sulky	1	2	21
Sulky	1	3	12
Sulky	1	4	14
Sulky	1	5	5
Sulky	1	6	8
Sunbury	0	1	2597
Sunbury	0	2	227
Sunbury	0	3	23
Sunbury	0	4	6
Sunbury	1	2	3696
Sunbury	1	3	2195
Sunbury	1	4	2343
Sunbury	1	5	1014
Sunbury	1	6	387
Sunday Creek	0	1	17
Sunday Creek	1	2	37
Sunday Creek	1	3	20
Sunday Creek	1	4	22
Sunday Creek	1	5	5
Sunderland Bay	0	1	37
Sunderland Bay	0	2	3
Sunderland Bay	1	2	20
Sunderland Bay	1	3	8
Sunderland Bay	1	4	14
Sunderland Bay	1	5	7
Sunset Strip (Vic.)	0	1	39
Sunset Strip (Vic.)	0	2	3
Sunset Strip (Vic.)	1	2	49
Sunset Strip (Vic.)	1	3	18
Sunset Strip (Vic.)	1	4	16
Sunset Strip (Vic.)	1	5	12
Sunset Strip (Vic.)	1	6	5
Sunshine (Vic.)	0	1	793
Sunshine (Vic.)	0	2	105
Sunshine (Vic.)	0	3	49
Sunshine (Vic.)	0	4	39
Sunshine (Vic.)	0	5	18
Sunshine (Vic.)	0	6	22
Sunshine (Vic.)	1	2	788
Sunshine (Vic.)	1	3	571
Sunshine (Vic.)	1	4	474
Sunshine (Vic.)	1	5	233
Sunshine (Vic.)	1	6	142
Sunshine North	0	1	739
Sunshine North	0	2	81
Sunshine North	0	3	28
Sunshine North	0	4	16
Sunshine North	0	5	11
Sunshine North	0	6	4
Sunshine North	1	2	862
Sunshine North	1	3	625
Sunshine North	1	4	631
Sunshine North	1	5	336
Sunshine North	1	6	304
Sunshine West	0	1	1184
Sunshine West	0	2	141
Sunshine West	0	3	44
Sunshine West	0	4	24
Sunshine West	0	5	18
Sunshine West	0	6	15
Sunshine West	1	2	1651
Sunshine West	1	3	1115
Sunshine West	1	4	958
Sunshine West	1	5	466
Sunshine West	1	6	432
Surf Beach (Vic.)	0	1	63
Surf Beach (Vic.)	0	2	3
Surf Beach (Vic.)	1	2	64
Surf Beach (Vic.)	1	3	30
Surf Beach (Vic.)	1	4	31
Surf Beach (Vic.)	1	5	9
Surf Beach (Vic.)	1	6	3
Surrey Hills	0	1	1019
Surrey Hills	0	2	86
Surrey Hills	0	3	37
Surrey Hills	0	4	7
Surrey Hills	0	5	6
Surrey Hills	0	6	3
Surrey Hills	1	2	1282
Surrey Hills	1	3	771
Surrey Hills	1	4	975
Surrey Hills	1	5	424
Surrey Hills	1	6	86
Sutherland (Vic.)	1	2	5
Sutherlands Creek	0	1	4
Sutherlands Creek	1	2	9
Sutherlands Creek	1	3	5
Sutherlands Creek	1	4	5
Sutherlands Creek	1	5	3
Sutton Grange	0	1	9
Sutton Grange	1	2	25
Sutton Grange	1	3	10
Sutton Grange	1	4	3
Swan Bay (Vic.)	0	1	3
Swan Bay (Vic.)	1	2	9
Swan Bay (Vic.)	1	3	4
Swan Bay (Vic.)	1	5	3
Swan Hill	0	1	1261
Swan Hill	0	2	115
Swan Hill	0	3	30
Swan Hill	0	4	7
Swan Hill	0	5	3
Swan Hill	0	6	3
Swan Hill	1	2	1277
Swan Hill	1	3	546
Swan Hill	1	4	446
Swan Hill	1	5	235
Swan Hill	1	6	100
Swan Marsh	0	1	7
Swan Marsh	0	2	4
Swan Marsh	1	2	21
Swan Marsh	1	3	5
Swan Marsh	1	4	8
Swan Marsh	1	6	3
Swan Reach (Vic.)	0	1	86
Swan Reach (Vic.)	0	2	3
Swan Reach (Vic.)	1	2	128
Swan Reach (Vic.)	1	3	18
Swan Reach (Vic.)	1	4	27
Swan Reach (Vic.)	1	5	14
Swan Reach (Vic.)	1	6	5
Swanpool	0	1	26
Swanpool	0	2	3
Swanpool	1	2	41
Swanpool	1	3	5
Swanpool	1	4	7
Swanwater	0	1	4
Swanwater	1	2	4
Swanwater West	1	2	3
Swifts Creek	0	1	46
Swifts Creek	1	2	33
Swifts Creek	1	3	20
Swifts Creek	1	4	10
Swifts Creek	1	5	7
Sydenham (Vic.)	0	1	530
Sydenham (Vic.)	0	2	55
Sydenham (Vic.)	0	3	15
Sydenham (Vic.)	0	4	15
Sydenham (Vic.)	0	5	4
Sydenham (Vic.)	0	6	3
Sydenham (Vic.)	1	2	770
Sydenham (Vic.)	1	3	664
Sydenham (Vic.)	1	4	730
Sydenham (Vic.)	1	5	335
Sydenham (Vic.)	1	6	165
Sylvaterre	1	2	3
Tabilk	0	1	13
Tabilk	1	2	18
Tabilk	1	3	10
Tabilk	1	4	4
Tabilk	1	5	3
Tabor	0	1	6
Tabor	1	2	5
Taggerty	0	1	32
Taggerty	1	2	53
Taggerty	1	3	16
Taggerty	1	4	18
Taggerty	1	5	3
Taggerty	1	6	3
Tahara	0	1	6
Tahara	1	2	4
Tahara	1	3	3
Tahara West	0	1	3
Tahara West	1	4	3
Talbot (Vic.)	0	1	84
Talbot (Vic.)	0	2	8
Talbot (Vic.)	1	2	66
Talbot (Vic.)	1	3	22
Talbot (Vic.)	1	4	11
Talbot (Vic.)	1	5	8
Talgarno	0	1	13
Talgarno	1	2	37
Talgarno	1	3	5
Talgarno	1	4	13
Talgarno	1	5	7
Tallandoon	0	1	10
Tallandoon	1	2	18
Tallandoon	1	4	3
Tallangatta	0	1	137
Tallangatta	0	2	7
Tallangatta	1	2	166
Tallangatta	1	3	48
Tallangatta	1	4	36
Tallangatta	1	5	15
Tallangatta	1	6	9
Tallangatta East	1	2	3
Tallangatta East	1	3	3
Tallangatta East	1	5	3
Tallangatta South	0	1	14
Tallangatta South	1	2	20
Tallangatta South	1	3	9
Tallangatta South	1	4	9
Tallangatta South	1	5	8
Tallangatta Valley	0	1	16
Tallangatta Valley	1	2	25
Tallangatta Valley	1	3	10
Tallangatta Valley	1	4	9
Tallangatta Valley	1	5	9
Tallarook	0	1	65
Tallarook	0	2	3
Tallarook	1	2	97
Tallarook	1	3	42
Tallarook	1	4	38
Tallarook	1	5	15
Tallarook	1	6	3
Tallygaroopna	0	1	30
Tallygaroopna	0	2	3
Tallygaroopna	1	2	64
Tallygaroopna	1	3	25
Tallygaroopna	1	4	45
Tallygaroopna	1	5	13
Tallygaroopna	1	6	4
Tambo Upper	0	1	14
Tambo Upper	0	2	3
Tambo Upper	1	2	57
Tambo Upper	1	3	17
Tambo Upper	1	4	12
Tambo Upper	1	5	4
Tambo Upper	1	6	8
Taminick	0	1	9
Taminick	1	2	12
Taminick	1	3	3
Taminick	1	4	3
Taminick	1	5	4
Tamleugh	0	1	4
Tamleugh	1	2	7
Tamleugh	1	3	6
Tamleugh North	1	2	8
Tamleugh North	1	4	3
Tandarra	1	2	12
Tandarra	1	3	4
Tandarra	1	4	3
Tangambalanga	0	1	42
Tangambalanga	0	2	3
Tangambalanga	1	2	74
Tangambalanga	1	3	20
Tangambalanga	1	4	43
Tangambalanga	1	5	9
Tangambalanga	1	6	9
Tanjil Bren	0	1	8
Tanjil South	0	1	41
Tanjil South	0	2	3
Tanjil South	1	2	77
Tanjil South	1	3	33
Tanjil South	1	4	17
Tanjil South	1	5	24
Tanjil South	1	6	5
Tanwood	0	1	4
Tanwood	1	2	3
Taradale (Vic.)	0	1	51
Taradale (Vic.)	1	2	63
Taradale (Vic.)	1	3	23
Taradale (Vic.)	1	4	23
Taradale (Vic.)	1	5	4
Taradale (Vic.)	1	6	3
Tarcombe	1	2	3
Tarcombe	1	3	4
Tarilta	0	1	3
Tarilta	1	3	4
Tarnagulla	0	1	31
Tarnagulla	0	2	3
Tarnagulla	1	2	33
Tarnagulla	1	3	3
Tarnagulla	1	4	4
Tarneit	0	1	985
Tarneit	0	2	115
Tarneit	0	3	26
Tarneit	0	4	21
Tarneit	0	5	7
Tarneit	0	6	4
Tarneit	1	2	1911
Tarneit	1	3	2176
Tarneit	1	4	2380
Tarneit	1	5	1138
Tarneit	1	6	902
Tarnook	0	1	12
Tarnook	1	2	8
Tarnook	1	3	6
Tarnook	1	4	9
Taroon	0	1	3
Taroon	1	2	4
Tarra Valley	0	1	6
Tarra Valley	1	2	13
Tarra Valley	1	3	5
Tarra Valley	1	4	3
Tarranyurk	0	1	4
Tarranyurk	1	2	7
Tarranyurk	1	3	3
Tarraville	0	1	8
Tarraville	0	2	3
Tarraville	1	2	11
Tarraville	1	3	3
Tarrawarra	0	1	8
Tarrawarra	1	2	7
Tarrawarra	1	4	6
Tarrawingee	0	1	24
Tarrawingee	0	2	3
Tarrawingee	1	2	37
Tarrawingee	1	3	20
Tarrawingee	1	4	15
Tarrawingee	1	5	17
Tarrawingee	1	6	3
Tarrayoukyan	1	2	8
Tarrengower	0	1	6
Tarrengower	1	2	8
Tarrengower	1	3	6
Tarrengower	1	4	5
Tarrengower	1	5	4
Tarrenlea	0	1	3
Tarrenlea	1	2	10
Tarrington	0	1	24
Tarrington	1	2	44
Tarrington	1	3	20
Tarrington	1	4	21
Tarrington	1	5	8
Tarrone	0	1	8
Tarrone	1	2	14
Tarrone	1	3	3
Tarrone	1	4	3
Tarwin	0	1	5
Tarwin	1	2	6
Tarwin	1	3	4
Tarwin	1	4	3
Tarwin Lower	0	1	40
Tarwin Lower	0	2	3
Tarwin Lower	1	2	67
Tarwin Lower	1	3	10
Tarwin Lower	1	4	12
Tarwin Lower	1	5	10
Tarwin Lower	1	6	4
Tatong	0	1	21
Tatong	1	2	44
Tatong	1	3	8
Tatong	1	4	16
Tatong	1	5	7
Tatong	1	6	4
Tatura	0	1	510
Tatura	0	2	37
Tatura	0	3	3
Tatura	1	2	566
Tatura	1	3	222
Tatura	1	4	228
Tatura	1	5	101
Tatura	1	6	47
Tatura East	0	1	3
Tatura East	0	2	4
Tatura East	1	2	12
Tatura East	1	3	9
Tatura East	1	4	10
Tatura East	1	5	3
Tatura East	1	6	3
Tatyoon	0	1	4
Tatyoon	1	2	9
Tatyoon	1	3	6
Tatyoon	1	4	9
Tatyoon	1	5	3
Tatyoon	1	6	3
Tawonga	0	1	58
Tawonga	0	2	6
Tawonga	1	2	88
Tawonga	1	3	33
Tawonga	1	4	28
Tawonga	1	5	12
Tawonga	1	6	4
Tawonga South	0	1	113
Tawonga South	0	2	3
Tawonga South	1	2	143
Tawonga South	1	3	35
Tawonga South	1	4	31
Tawonga South	1	5	20
Tawonga South	1	6	4
Taylor Bay	0	1	6
Taylor Bay	1	2	9
Taylors Hill	0	1	348
Taylors Hill	0	2	31
Taylors Hill	0	3	7
Taylors Hill	1	2	733
Taylors Hill	1	3	710
Taylors Hill	1	4	1367
Taylors Hill	1	5	597
Taylors Hill	1	6	310
Taylors Lakes	0	1	562
Taylors Lakes	0	2	26
Taylors Lakes	0	3	7
Taylors Lakes	0	4	5
Taylors Lakes	0	5	5
Taylors Lakes	1	2	1251
Taylors Lakes	1	3	929
Taylors Lakes	1	4	1310
Taylors Lakes	1	5	513
Taylors Lakes	1	6	210
Teal Point	0	1	4
Teal Point	1	2	14
Teal Point	1	3	4
Teal Point	1	4	4
Teal Point	1	5	3
Tecoma	0	1	193
Tecoma	0	2	13
Tecoma	0	3	3
Tecoma	1	2	224
Tecoma	1	3	136
Tecoma	1	4	132
Tecoma	1	5	54
Tecoma	1	6	17
Teddywaddy	1	2	5
Teddywaddy West	1	2	4
Teesdale (Vic.)	0	1	66
Teesdale (Vic.)	0	2	11
Teesdale (Vic.)	0	3	3
Teesdale (Vic.)	1	2	194
Teesdale (Vic.)	1	3	108
Teesdale (Vic.)	1	4	123
Teesdale (Vic.)	1	5	41
Teesdale (Vic.)	1	6	20
Telangatuk East	0	1	8
Telangatuk East	1	2	7
Telangatuk East	1	4	8
Telford	1	2	3
Telford	1	3	3
Telopea Downs	0	1	4
Telopea Downs	1	2	3
Telopea Downs	1	5	3
Templestowe	0	1	850
Templestowe	0	2	57
Templestowe	0	3	10
Templestowe	0	4	3
Templestowe	1	2	1704
Templestowe	1	3	965
Templestowe	1	4	1149
Templestowe	1	5	495
Templestowe	1	6	209
Templestowe Lower	0	1	903
Templestowe Lower	0	2	54
Templestowe Lower	0	3	22
Templestowe Lower	0	4	4
Templestowe Lower	0	5	3
Templestowe Lower	0	6	3
Templestowe Lower	1	2	1505
Templestowe Lower	1	3	889
Templestowe Lower	1	4	895
Templestowe Lower	1	5	360
Templestowe Lower	1	6	85
Tempy	0	1	3
Tempy	1	2	12
Tempy	1	3	4
Tenby Point	0	1	24
Tenby Point	1	2	22
Tenby Point	1	3	13
Tenby Point	1	4	13
Tennyson (Vic.)	0	1	3
Tennyson (Vic.)	1	2	4
Tennyson (Vic.)	1	3	3
Tennyson (Vic.)	1	4	3
Terang	0	1	287
Terang	0	2	16
Terang	1	2	271
Terang	1	3	98
Terang	1	4	94
Terang	1	5	48
Terang	1	6	25
Terip Terip	0	1	8
Terip Terip	1	2	15
Terip Terip	1	3	3
Terrappee	0	1	3
Terrappee	1	5	3
Terrick Terrick East	1	2	3
Tesbury	0	1	4
Tesbury	1	2	17
Tesbury	1	4	4
Tesbury	1	5	5
Tesbury	1	6	3
Tetoora Road	0	1	11
Tetoora Road	1	2	11
Tetoora Road	1	3	3
Tetoora Road	1	4	5
Thalia	0	1	3
The Basin (Vic.)	0	1	290
The Basin (Vic.)	0	2	28
The Basin (Vic.)	0	3	7
The Basin (Vic.)	1	2	466
The Basin (Vic.)	1	3	272
The Basin (Vic.)	1	4	291
The Basin (Vic.)	1	5	110
The Basin (Vic.)	1	6	44
The Cove	0	1	5
The Cove	1	4	3
The Gurdies	0	1	34
The Gurdies	0	2	5
The Gurdies	1	2	38
The Gurdies	1	3	11
The Gurdies	1	4	7
The Gurdies	1	5	3
The Heart	1	2	8
The Heart	1	3	3
The Honeysuckles	0	1	15
The Honeysuckles	1	2	24
The Honeysuckles	1	3	3
The Patch	0	1	53
The Patch	0	2	4
The Patch	1	2	125
The Patch	1	3	65
The Patch	1	4	60
The Patch	1	5	34
The Patch	1	6	11
The Sisters	0	1	3
The Sisters	1	2	21
The Sisters	1	3	10
The Sisters	1	4	5
The Sisters	1	5	3
The Sisters	1	6	6
Thologolong	0	1	3
Thomastown	0	1	1412
Thomastown	0	2	111
Thomastown	0	3	26
Thomastown	0	4	22
Thomastown	0	5	3
Thomastown	0	6	3
Thomastown	1	2	2128
Thomastown	1	3	1290
Thomastown	1	4	1068
Thomastown	1	5	555
Thomastown	1	6	405
Thomson (Greater Geelong - Vic.)	0	1	313
Thomson (Greater Geelong - Vic.)	0	2	38
Thomson (Greater Geelong - Vic.)	0	3	5
Thomson (Greater Geelong - Vic.)	1	2	201
Thomson (Greater Geelong - Vic.)	1	3	83
Thomson (Greater Geelong - Vic.)	1	4	52
Thomson (Greater Geelong - Vic.)	1	5	16
Thomson (Greater Geelong - Vic.)	1	6	10
Thoona	0	1	15
Thoona	1	2	19
Thoona	1	3	5
Thoona	1	4	5
Thornbury	0	1	2358
Thornbury	0	2	445
Thornbury	0	3	167
Thornbury	0	4	80
Thornbury	0	5	29
Thornbury	0	6	6
Thornbury	1	2	1988
Thornbury	1	3	1022
Thornbury	1	4	973
Thornbury	1	5	284
Thornbury	1	6	100
Thornton (Vic.)	0	1	58
Thornton (Vic.)	0	2	6
Thornton (Vic.)	1	2	54
Thornton (Vic.)	1	3	9
Thornton (Vic.)	1	4	6
Thornton (Vic.)	1	5	6
Thorpdale	0	1	35
Thorpdale	0	2	3
Thorpdale	1	2	73
Thorpdale	1	3	20
Thorpdale	1	4	20
Thorpdale	1	5	15
Thorpdale	1	6	5
Thorpdale South	1	2	4
Thorpdale South	1	5	3
Thowgla Valley	0	1	6
Thowgla Valley	1	2	14
Thowgla Valley	1	3	6
Thowgla Valley	1	4	3
Three Bridges	0	1	11
Three Bridges	1	2	25
Three Bridges	1	3	7
Three Bridges	1	4	10
Three Bridges	1	5	7
Three Bridges	1	6	3
Timboon	0	1	139
Timboon	0	2	8
Timboon	1	2	181
Timboon	1	3	59
Timboon	1	4	42
Timboon	1	5	31
Timboon	1	6	8
Timboon West	1	3	3
Timboon West	1	4	6
Timboon West	1	6	3
Timmering	0	1	7
Timmering	1	2	9
Timmering	1	5	6
Timmering	1	6	3
Timor (Vic.)	0	1	3
Timor (Vic.)	1	2	9
Timor (Vic.)	1	3	5
Timor West	0	1	4
Timor West	1	2	3
Timor West	1	3	3
Tinamba	0	1	28
Tinamba	0	2	3
Tinamba	1	2	41
Tinamba	1	3	9
Tinamba	1	4	12
Tinamba	1	5	4
Tinamba	1	6	3
Tinamba West	0	1	3
Tinamba West	1	2	8
Tinamba West	1	4	3
Tintaldra	0	1	7
Tintaldra	1	2	9
Tintaldra	1	3	3
Tol Tol	0	1	8
Tol Tol	1	2	20
Tol Tol	1	3	5
Tol Tol	1	4	4
Tol Tol	1	5	3
Tol Tol	1	6	3
Tolmie	0	1	49
Tolmie	0	2	3
Tolmie	1	2	82
Tolmie	1	3	17
Tolmie	1	4	9
Tolmie	1	5	9
Tolmie	1	6	4
Tongala	0	1	219
Tongala	0	2	16
Tongala	1	2	228
Tongala	1	3	80
Tongala	1	4	99
Tongala	1	5	44
Tongala	1	6	32
Tonghi Creek	1	2	3
Tongio	0	1	5
Tongio	1	2	12
Tongio	1	3	3
Tongio	1	4	6
Tonimbuk	0	1	11
Tonimbuk	1	2	29
Tonimbuk	1	3	14
Tonimbuk	1	4	13
Tonimbuk	1	5	5
Tooan	1	2	8
Tooborac	0	1	23
Tooborac	1	2	37
Tooborac	1	3	14
Tooborac	1	4	15
Tooborac	1	5	10
Tooborac	1	6	3
Toolamba	0	1	39
Toolamba	0	2	4
Toolamba	1	2	97
Toolamba	1	3	28
Toolamba	1	4	57
Toolamba	1	5	16
Toolamba	1	6	9
Toolamba West	0	1	9
Toolamba West	1	2	14
Toolamba West	1	3	5
Toolamba West	1	4	6
Toolamba West	1	5	3
Toolangi	0	1	23
Toolangi	1	2	40
Toolangi	1	3	15
Toolangi	1	4	15
Toolangi	1	5	8
Toolangi	1	6	6
Toolern Vale	0	1	44
Toolern Vale	0	2	3
Toolern Vale	1	2	67
Toolern Vale	1	3	39
Toolern Vale	1	4	40
Toolern Vale	1	5	24
Toolern Vale	1	6	13
Toolleen	0	1	15
Toolleen	1	2	23
Toolleen	1	3	8
Toolleen	1	4	6
Toolleen	1	5	3
Toolleen	1	6	4
Toolondo	0	1	7
Toolondo	1	2	11
Toolondo	1	3	4
Toolondo	1	4	3
Toolondo	1	5	3
Toolong	0	1	8
Toolong	1	2	16
Toolong	1	3	3
Toolong	1	4	6
Toolong	1	5	3
