SSC_NAME16	Address1YearAgo	Sex	persons
Gum Scrub	New South Wales	F	3
Gum Scrub	Queensland	M	3
Gumbalie	(Same Address)	M	3
Gumble	(Same Address)	F	16
Gumble	(Same Address)	M	22
Gumble	New South Wales	F	3
Gumble	New South Wales	M	3
Gumly Gumly	(Same Address)	F	113
Gumly Gumly	(Same Address)	M	126
Gumly Gumly	(Same SA2)	F	3
Gumly Gumly	(Same SA2)	M	6
Gumly Gumly	Australian Capital Territory	M	3
Gumly Gumly	New South Wales	F	4
Gumly Gumly	New South Wales	M	9
Gumma	(Same Address)	F	184
Gumma	(Same Address)	M	194
Gumma	(Same SA2)	F	8
Gumma	(Same SA2)	M	8
Gumma	New South Wales	F	8
Gumma	New South Wales	M	8
Gumma	Queensland	F	4
Gunbar	(Same Address)	F	15
Gunbar	(Same Address)	M	25
Gundagai	(Same Address)	F	670
Gundagai	(Same Address)	M	643
Gundagai	(Same SA2)	F	47
Gundagai	(Same SA2)	M	53
Gundagai	New South Wales	F	48
Gundagai	New South Wales	M	31
Gundagai	Queensland	F	3
Gundagai	Queensland	M	8
Gundagai	Victoria	F	3
Gundamulda	(Same Address)	F	3
Gundamulda	(Same Address)	M	10
Gundaroo	(Same Address)	F	464
Gundaroo	(Same Address)	M	474
Gundaroo	(Same SA2)	F	15
Gundaroo	(Same SA2)	M	13
Gundaroo	Australian Capital Territory	F	21
Gundaroo	Australian Capital Territory	M	25
Gundaroo	New South Wales	F	16
Gundaroo	New South Wales	M	9
Gundaroo	Victoria	F	3
Gundaroo	Victoria	M	3
Gundaroo	Western Australia	F	4
Gundaroo	Western Australia	M	4
Gundary	(Same Address)	F	101
Gundary	(Same Address)	M	108
Gundary	Australian Capital Territory	M	3
Gundary	New South Wales	F	15
Gundary	New South Wales	M	13
Gunderbooka	(Same Address)	F	5
Gunderbooka	(Same Address)	M	4
Gunderman	(Same Address)	F	65
Gunderman	(Same Address)	M	71
Gunderman	New South Wales	F	8
Gunderman	New South Wales	M	8
Gundy	(Overseas)	M	3
Gundy	(Same Address)	F	81
Gundy	(Same Address)	M	74
Gundy	New South Wales	F	5
Gundy	New South Wales	M	8
Gungal	(Same Address)	F	102
Gungal	(Same Address)	M	113
Gungal	(Same SA2)	F	14
Gungal	(Same SA2)	M	13
Gungal	New South Wales	M	5
Gungalman	(Same Address)	F	3
Gungalman	(Same Address)	M	7
Gunnedah	(Overseas)	F	17
Gunnedah	(Overseas)	M	19
Gunnedah	(Same Address)	F	3732
Gunnedah	(Same Address)	M	3602
Gunnedah	(Same SA2)	F	369
Gunnedah	(Same SA2)	M	330
Gunnedah	New South Wales	F	259
Gunnedah	New South Wales	M	273
Gunnedah	Northern Territory	F	3
Gunnedah	Northern Territory	M	3
Gunnedah	Queensland	F	52
Gunnedah	Queensland	M	58
Gunnedah	South Australia	F	3
Gunnedah	South Australia	M	4
Gunnedah	Victoria	F	8
Gunnedah	Victoria	M	5
Gunnedah	Western Australia	F	16
Gunnedah	Western Australia	M	16
Gunning	(Overseas)	F	3
Gunning	(Overseas)	M	3
Gunning	(Same Address)	F	243
Gunning	(Same Address)	M	242
Gunning	(Same SA2)	F	19
Gunning	(Same SA2)	M	19
Gunning	Australian Capital Territory	F	15
Gunning	Australian Capital Territory	M	19
Gunning	New South Wales	F	18
Gunning	New South Wales	M	17
Gunning	Queensland	M	4
Gunning Gap	(Same Address)	F	33
Gunning Gap	(Same Address)	M	38
Gunning Gap	(Same SA2)	M	3
Gunningbland	(Same Address)	F	34
Gunningbland	(Same Address)	M	42
Gurley	(Same Address)	F	87
Gurley	(Same Address)	M	107
Gurley	(Same SA2)	M	4
Gurley	New South Wales	F	3
Gurley	New South Wales	M	5
Gurranang	(Same Address)	F	22
Gurranang	(Same Address)	M	36
Gurrundah	(Same Address)	F	19
Gurrundah	(Same Address)	M	19
Gurrundah	New South Wales	F	6
Gurrundah	New South Wales	M	6
Guyong	(Same Address)	F	48
Guyong	(Same Address)	M	55
Guyong	New South Wales	F	3
Guyong	New South Wales	M	4
Guyra	(Overseas)	F	8
Guyra	(Overseas)	M	3
Guyra	(Same Address)	F	803
Guyra	(Same Address)	M	746
Guyra	(Same SA2)	F	59
Guyra	(Same SA2)	M	50
Guyra	New South Wales	F	56
Guyra	New South Wales	M	56
Guyra	Queensland	F	4
Guyra	Queensland	M	5
Guyra	Tasmania	F	3
Guyra	Victoria	M	3
Gwabegar	(Same Address)	F	69
Gwabegar	(Same Address)	M	64
Gwabegar	New South Wales	F	3
Gwabegar	New South Wales	M	7
Gwandalan	(Overseas)	M	4
Gwandalan	(Same Address)	F	1260
Gwandalan	(Same Address)	M	1326
Gwandalan	(Same SA2)	F	57
Gwandalan	(Same SA2)	M	43
Gwandalan	New South Wales	F	145
Gwandalan	New South Wales	M	154
Gwandalan	Queensland	F	11
Gwynneville	(Overseas)	F	118
Gwynneville	(Overseas)	M	172
Gwynneville	(Same Address)	F	967
Gwynneville	(Same Address)	M	1087
Gwynneville	(Same SA2)	F	47
Gwynneville	(Same SA2)	M	67
Gwynneville	Australian Capital Territory	F	6
Gwynneville	New South Wales	F	214
Gwynneville	New South Wales	M	229
Gwynneville	Queensland	F	3
Gwynneville	Victoria	F	3
Gwynneville	Victoria	M	3
Gwynneville	Western Australia	F	4
Gymea	(Overseas)	F	30
Gymea	(Overseas)	M	26
Gymea	(Same Address)	F	3068
Gymea	(Same Address)	M	2903
Gymea	(Same SA2)	F	71
Gymea	(Same SA2)	M	62
Gymea	New South Wales	F	394
Gymea	New South Wales	M	375
Gymea	Queensland	F	7
Gymea	Queensland	M	10
Gymea	Victoria	F	15
Gymea	Victoria	M	9
Gymea	Western Australia	F	3
Gymea	Western Australia	M	5
Gymea Bay	(Overseas)	F	25
Gymea Bay	(Overseas)	M	21
Gymea Bay	(Same Address)	F	3082
Gymea Bay	(Same Address)	M	2949
Gymea Bay	(Same SA2)	F	51
Gymea Bay	(Same SA2)	M	47
Gymea Bay	Australian Capital Territory	F	3
Gymea Bay	New South Wales	F	146
Gymea Bay	New South Wales	M	151
Gymea Bay	Queensland	F	8
Gymea Bay	Queensland	M	5
Gymea Bay	South Australia	F	3
Gymea Bay	South Australia	M	3
Haberfield	(Overseas)	F	44
Haberfield	(Overseas)	M	43
Haberfield	(Same Address)	F	2734
Haberfield	(Same Address)	M	2678
Haberfield	(Same SA2)	F	56
Haberfield	(Same SA2)	M	59
Haberfield	New South Wales	F	213
Haberfield	New South Wales	M	199
Haberfield	Queensland	F	9
Haberfield	Queensland	M	6
Haberfield	Victoria	F	4
Haberfield	Victoria	M	7
Haberfield	Western Australia	M	7
Hacks Ferry	(Same Address)	M	4
Hacks Ferry	New South Wales	F	3
Hacks Ferry	New South Wales	M	6
Halekulani	(Overseas)	M	3
Halekulani	(Same Address)	F	1017
Halekulani	(Same Address)	M	968
Halekulani	(Same SA2)	F	29
Halekulani	(Same SA2)	M	18
Halekulani	New South Wales	F	140
Halekulani	New South Wales	M	113
Halekulani	Queensland	F	17
Halekulani	Queensland	M	10
Halfway Creek	(Same Address)	F	103
Halfway Creek	(Same Address)	M	108
Halfway Creek	New South Wales	F	4
Halfway Creek	New South Wales	M	4
Halfway Creek	Western Australia	F	3
Hallidays Point	(Same Address)	F	209
Hallidays Point	(Same Address)	M	205
Hallidays Point	(Same SA2)	F	6
Hallidays Point	(Same SA2)	M	4
Hallidays Point	New South Wales	F	25
Hallidays Point	New South Wales	M	25
Hallidays Point	Victoria	F	3
Hallidays Point	Victoria	M	3
Halloran	(Same Address)	F	15
Halloran	(Same Address)	M	12
Halloran	New South Wales	M	4
Halls Creek (NSW)	(Same Address)	F	50
Halls Creek (NSW)	(Same Address)	M	52
Halls Creek (NSW)	(Same SA2)	M	3
Halls Creek (NSW)	New South Wales	M	3
Hallsville	(Same Address)	F	234
Hallsville	(Same Address)	M	211
Hallsville	(Same SA2)	F	8
Hallsville	(Same SA2)	M	9
Hallsville	New South Wales	F	17
Hallsville	New South Wales	M	17
Halton	(Same Address)	F	10
Halton	(Same Address)	M	10
Hambledon Hill	(Same Address)	F	3
Hambledon Hill	(Same Address)	M	5
Hamilton (NSW)	(Overseas)	F	23
Hamilton (NSW)	(Overseas)	M	29
Hamilton (NSW)	(Same Address)	F	1577
Hamilton (NSW)	(Same Address)	M	1427
Hamilton (NSW)	(Same SA2)	F	68
Hamilton (NSW)	(Same SA2)	M	54
Hamilton (NSW)	Australian Capital Territory	F	3
Hamilton (NSW)	New South Wales	F	330
Hamilton (NSW)	New South Wales	M	311
Hamilton (NSW)	Northern Territory	F	4
Hamilton (NSW)	Queensland	F	9
Hamilton (NSW)	Queensland	M	6
Hamilton (NSW)	Victoria	F	3
Hamilton (NSW)	Victoria	M	6
Hamilton (NSW)	Western Australia	F	5
Hamilton (NSW)	Western Australia	M	5
Hamilton East	(Overseas)	F	6
Hamilton East	(Overseas)	M	11
Hamilton East	(Same Address)	F	378
Hamilton East	(Same Address)	M	409
Hamilton East	(Same SA2)	F	6
Hamilton East	(Same SA2)	M	4
Hamilton East	New South Wales	F	52
Hamilton East	New South Wales	M	38
Hamilton North	(Overseas)	F	3
Hamilton North	(Same Address)	F	345
Hamilton North	(Same Address)	M	330
Hamilton North	(Same SA2)	F	9
Hamilton North	(Same SA2)	M	10
Hamilton North	New South Wales	F	43
Hamilton North	New South Wales	M	41
Hamilton North	Queensland	F	3
Hamilton South	(Overseas)	F	8
Hamilton South	(Overseas)	M	8
Hamilton South	(Same Address)	F	1502
Hamilton South	(Same Address)	M	1501
Hamilton South	(Same SA2)	F	26
Hamilton South	(Same SA2)	M	34
Hamilton South	New South Wales	F	195
Hamilton South	New South Wales	M	178
Hamilton South	Northern Territory	F	3
Hamilton South	Northern Territory	M	4
Hamilton South	Tasmania	F	8
Hamilton South	Tasmania	M	9
Hamilton South	Victoria	M	7
Hamilton South	Western Australia	F	3
Hamilton South	Western Australia	M	4
Hamilton Valley	(Overseas)	F	4
Hamilton Valley	(Same Address)	F	192
Hamilton Valley	(Same Address)	M	179
Hamilton Valley	(Same SA2)	F	12
Hamilton Valley	(Same SA2)	M	14
Hamilton Valley	Australian Capital Territory	F	3
Hamilton Valley	Australian Capital Territory	M	4
Hamilton Valley	New South Wales	F	31
Hamilton Valley	New South Wales	M	37
Hamilton Valley	Victoria	F	6
Hamilton Valley	Victoria	M	7
Hamilton Valley	Western Australia	M	6
Hamlyn Terrace	(Overseas)	F	19
Hamlyn Terrace	(Overseas)	M	23
Hamlyn Terrace	(Same Address)	F	2461
Hamlyn Terrace	(Same Address)	M	2211
Hamlyn Terrace	(Same SA2)	F	88
Hamlyn Terrace	(Same SA2)	M	89
Hamlyn Terrace	Australian Capital Territory	M	3
Hamlyn Terrace	New South Wales	F	390
Hamlyn Terrace	New South Wales	M	325
Hamlyn Terrace	Queensland	F	15
Hamlyn Terrace	Queensland	M	7
Hamlyn Terrace	Western Australia	F	3
Hamlyn Terrace	Western Australia	M	4
Hammondville	(Overseas)	F	21
Hammondville	(Overseas)	M	10
Hammondville	(Same Address)	F	1439
Hammondville	(Same Address)	M	1285
Hammondville	(Same SA2)	F	59
Hammondville	(Same SA2)	M	47
Hammondville	New South Wales	F	177
Hammondville	New South Wales	M	161
Hammondville	Queensland	F	4
Hammondville	Queensland	M	10
Hammondville	Victoria	F	3
Hammondville	Victoria	M	3
Hampden Hall	(Same Address)	F	23
Hampden Hall	(Same Address)	M	26
Hampden Hall	(Same SA2)	F	3
Hampton (NSW)	(Same Address)	F	41
Hampton (NSW)	(Same Address)	M	40
Hampton (NSW)	New South Wales	F	6
Hanging Rock	(Same Address)	F	41
Hanging Rock	(Same Address)	M	35
Hanging Rock	(Same SA2)	F	3
Hanging Rock	(Same SA2)	M	3
Hanging Rock	New South Wales	F	3
Hanging Rock	New South Wales	M	4
Hannam Vale	(Same Address)	F	75
Hannam Vale	(Same Address)	M	75
Hannam Vale	(Same SA2)	M	3
Hannam Vale	New South Wales	F	11
Hannam Vale	New South Wales	M	8
Hanwood	(Overseas)	F	3
Hanwood	(Overseas)	M	6
Hanwood	(Same Address)	F	485
Hanwood	(Same Address)	M	506
Hanwood	(Same SA2)	F	13
Hanwood	(Same SA2)	M	10
Hanwood	New South Wales	F	29
Hanwood	New South Wales	M	30
Hanwood	Queensland	F	3
Hanwood	Queensland	M	3
Hanwood	Victoria	F	3
Hanwood	Victoria	M	4
Hanwood	Western Australia	M	3
Harden	(Overseas)	M	3
Harden	(Same Address)	F	884
Harden	(Same Address)	M	775
Harden	(Same SA2)	F	54
Harden	(Same SA2)	M	47
Harden	Australian Capital Territory	F	9
Harden	Australian Capital Territory	M	3
Harden	New South Wales	F	53
Harden	New South Wales	M	45
Harden	Victoria	F	3
Hardys Bay	(Same Address)	F	95
Hardys Bay	(Same Address)	M	88
Hardys Bay	(Same SA2)	F	9
Hardys Bay	(Same SA2)	M	8
Hardys Bay	New South Wales	F	4
Hardys Bay	New South Wales	M	9
Harefield	(Same Address)	F	58
Harefield	(Same Address)	M	68
Harefield	(Same SA2)	F	3
Harefield	New South Wales	F	4
Harefield	New South Wales	M	3
Hargraves	(Same Address)	F	104
Hargraves	(Same Address)	M	124
Hargraves	(Same SA2)	F	3
Hargraves	(Same SA2)	M	3
Hargraves	New South Wales	F	4
Hargraves	New South Wales	M	4
Harolds Cross	(Same Address)	F	18
Harolds Cross	(Same Address)	M	20
Harolds Cross	Australian Capital Territory	M	3
Harparary	(Same Address)	F	18
Harparary	(Same Address)	M	23
Harpers Hill	(Same Address)	F	22
Harpers Hill	(Same Address)	M	24
Harpers Hill	New South Wales	F	3
Harpers Hill	New South Wales	M	3
Harrington	(Overseas)	F	3
Harrington	(Same Address)	F	1161
Harrington	(Same Address)	M	1172
Harrington	(Same SA2)	F	90
Harrington	(Same SA2)	M	82
Harrington	New South Wales	F	129
Harrington	New South Wales	M	132
Harrington	Queensland	F	23
Harrington	Queensland	M	19
Harrington	Tasmania	F	3
Harrington Park	(Overseas)	F	31
Harrington Park	(Overseas)	M	29
Harrington Park	(Same Address)	F	4233
Harrington Park	(Same Address)	M	4063
Harrington Park	(Same SA2)	F	152
Harrington Park	(Same SA2)	M	127
Harrington Park	Australian Capital Territory	M	4
Harrington Park	New South Wales	F	668
Harrington Park	New South Wales	M	655
Harrington Park	Queensland	F	12
Harrington Park	Queensland	M	6
Harrington Park	South Australia	F	9
Harrington Park	South Australia	M	5
Harrington Park	Victoria	F	3
Harrington Park	Victoria	M	8
Harris Park	(Overseas)	F	297
Harris Park	(Overseas)	M	310
Harris Park	(Same Address)	F	1782
Harris Park	(Same Address)	M	1945
Harris Park	(Same SA2)	F	134
Harris Park	(Same SA2)	M	208
Harris Park	New South Wales	F	130
Harris Park	New South Wales	M	212
Harris Park	Other Territories	M	3
Harris Park	Queensland	F	11
Harris Park	Queensland	M	16
Harris Park	South Australia	F	11
Harris Park	South Australia	M	13
Harris Park	Victoria	F	7
Harris Park	Victoria	M	18
Harris Park	Western Australia	F	5
Harris Park	Western Australia	M	8
Hartley (NSW)	(Same Address)	F	162
Hartley (NSW)	(Same Address)	M	181
Hartley (NSW)	(Same SA2)	M	3
Hartley (NSW)	New South Wales	F	17
Hartley (NSW)	New South Wales	M	20
Hartley (NSW)	South Australia	F	3
Hartley (NSW)	South Australia	M	3
Hartley Vale	(Same Address)	F	27
Hartley Vale	(Same Address)	M	22
Hartley Vale	New South Wales	F	3
Hartley Vale	New South Wales	M	3
Hartwood	(Same Address)	F	4
Hartwood	(Same Address)	M	9
Hartys Plains	(Same Address)	F	11
Hartys Plains	(Same Address)	M	16
Harwood	(Same Address)	F	110
Harwood	(Same Address)	M	111
Harwood	(Same SA2)	F	11
Harwood	(Same SA2)	M	14
Harwood	New South Wales	F	6
Harwood	New South Wales	M	8
Harwood	Queensland	F	4
Harwood	Queensland	M	3
Hassall Grove	(Overseas)	F	20
Hassall Grove	(Overseas)	M	9
Hassall Grove	(Same Address)	F	1878
Hassall Grove	(Same Address)	M	1857
Hassall Grove	(Same SA2)	F	65
Hassall Grove	(Same SA2)	M	48
Hassall Grove	Australian Capital Territory	F	3
Hassall Grove	New South Wales	F	152
Hassall Grove	New South Wales	M	117
Hassall Grove	Victoria	F	3
Hassall Grove	Victoria	M	3
Hastings Point	(Overseas)	F	3
Hastings Point	(Same Address)	F	283
Hastings Point	(Same Address)	M	224
Hastings Point	(Same SA2)	F	3
Hastings Point	(Same SA2)	M	8
Hastings Point	New South Wales	F	20
Hastings Point	New South Wales	M	20
Hastings Point	Queensland	F	8
Hastings Point	Queensland	M	11
Hat Head	(Same Address)	F	117
Hat Head	(Same Address)	M	144
Hat Head	(Same SA2)	M	5
Hat Head	New South Wales	F	9
Hat Head	New South Wales	M	15
Hatfield	(Same Address)	F	8
Hatfield	(Same Address)	M	4
Havilah (NSW)	(Same Address)	F	10
Havilah (NSW)	(Same Address)	M	9
Havilah (NSW)	New South Wales	M	3
Hawkesbury Heights	(Same Address)	F	210
Hawkesbury Heights	(Same Address)	M	198
Hawkesbury Heights	New South Wales	F	6
Hawkesbury Heights	New South Wales	M	17
Hawks Nest	(Overseas)	F	6
Hawks Nest	(Overseas)	M	6
Hawks Nest	(Same Address)	F	433
Hawks Nest	(Same Address)	M	466
Hawks Nest	(Same SA2)	F	49
Hawks Nest	(Same SA2)	M	41
Hawks Nest	New South Wales	F	53
Hawks Nest	New South Wales	M	59
Hawks Nest	Queensland	F	7
Hawks Nest	Queensland	M	5
Hay (NSW)	(Overseas)	F	11
Hay (NSW)	(Overseas)	M	8
Hay (NSW)	(Same Address)	F	901
Hay (NSW)	(Same Address)	M	908
Hay (NSW)	(Same SA2)	F	79
Hay (NSW)	(Same SA2)	M	71
Hay (NSW)	New South Wales	F	22
Hay (NSW)	New South Wales	M	24
Hay (NSW)	Northern Territory	F	3
Hay (NSW)	Northern Territory	M	3
Hay (NSW)	Queensland	F	3
Hay (NSW)	Queensland	M	6
Hay (NSW)	Victoria	F	13
Hay (NSW)	Victoria	M	8
Hay South	(Same Address)	F	135
Hay South	(Same Address)	M	144
Hay South	(Same SA2)	F	11
Hay South	(Same SA2)	M	16
Hay South	New South Wales	F	8
Hay South	New South Wales	M	3
Hay South	Northern Territory	M	3
Hayes Gap	(Same Address)	F	3
Hayes Gap	(Same Address)	M	9
Haymarket	(Overseas)	F	648
Haymarket	(Overseas)	M	554
Haymarket	(Same Address)	F	1943
Haymarket	(Same Address)	M	1789
Haymarket	(Same SA2)	F	259
Haymarket	(Same SA2)	M	223
Haymarket	Australian Capital Territory	F	6
Haymarket	Australian Capital Territory	M	3
Haymarket	New South Wales	F	284
Haymarket	New South Wales	M	284
Haymarket	Northern Territory	M	4
Haymarket	Queensland	F	15
Haymarket	Queensland	M	22
Haymarket	South Australia	F	3
Haymarket	South Australia	M	3
Haymarket	Tasmania	F	4
Haymarket	Tasmania	M	3
Haymarket	Victoria	F	21
Haymarket	Victoria	M	14
Haymarket	Western Australia	F	10
Haymarket	Western Australia	M	11
Haystack	(Same Address)	F	3
Haystack	(Same Address)	M	5
Hayters Hill	(Same Address)	F	11
Hayters Hill	(Same Address)	M	11
Haywards Bay	(Overseas)	M	3
Haywards Bay	(Same Address)	F	395
Haywards Bay	(Same Address)	M	379
Haywards Bay	(Same SA2)	F	24
Haywards Bay	(Same SA2)	M	22
Haywards Bay	New South Wales	F	67
Haywards Bay	New South Wales	M	58
Hazelbrook	(Overseas)	F	11
Hazelbrook	(Overseas)	M	7
Hazelbrook	(Same Address)	F	2228
Hazelbrook	(Same Address)	M	1962
Hazelbrook	(Same SA2)	F	61
Hazelbrook	(Same SA2)	M	61
Hazelbrook	New South Wales	F	157
Hazelbrook	New South Wales	M	150
Hazelbrook	Queensland	F	3
Hazelbrook	Queensland	M	4
Hazelbrook	Tasmania	F	3
Hazelbrook	Victoria	F	4
Hazelgrove	(Same Address)	F	33
Hazelgrove	(Same Address)	M	36
Hazelgrove	(Same SA2)	M	3
Hazelgrove	New South Wales	M	3
Heathcote (NSW)	(Overseas)	F	11
Heathcote (NSW)	(Overseas)	M	19
Heathcote (NSW)	(Same Address)	F	2684
Heathcote (NSW)	(Same Address)	M	2522
Heathcote (NSW)	(Same SA2)	F	42
Heathcote (NSW)	(Same SA2)	M	36
Heathcote (NSW)	New South Wales	F	207
Heathcote (NSW)	New South Wales	M	161
Heathcote (NSW)	Queensland	F	4
Heathcote (NSW)	Queensland	M	4
Heatherbrae	(Same Address)	F	164
Heatherbrae	(Same Address)	M	201
Heatherbrae	(Same SA2)	F	6
Heatherbrae	(Same SA2)	M	8
Heatherbrae	New South Wales	F	29
Heatherbrae	New South Wales	M	31
Heatherbrae	Queensland	F	3
Heatherbrae	Western Australia	F	3
Heatherbrae	Western Australia	M	4
Hebden	(Same Address)	F	16
Hebden	(Same Address)	M	16
Hebersham	(Overseas)	F	33
Hebersham	(Overseas)	M	40
Hebersham	(Same Address)	F	2261
Hebersham	(Same Address)	M	2218
Hebersham	(Same SA2)	F	46
Hebersham	(Same SA2)	M	67
Hebersham	New South Wales	F	216
Hebersham	New South Wales	M	187
Hebersham	Northern Territory	F	3
Hebersham	Northern Territory	M	3
Hebersham	Queensland	F	3
Hebersham	Queensland	M	6
Hebersham	Victoria	F	3
Heckenberg	(Overseas)	F	18
Heckenberg	(Overseas)	M	15
Heckenberg	(Same Address)	F	1332
Heckenberg	(Same Address)	M	1161
Heckenberg	(Same SA2)	F	20
Heckenberg	(Same SA2)	M	22
Heckenberg	New South Wales	F	76
Heckenberg	New South Wales	M	71
Heckenberg	Victoria	F	3
Heddon Greta	(Overseas)	F	3
Heddon Greta	(Same Address)	F	840
Heddon Greta	(Same Address)	M	849
Heddon Greta	(Same SA2)	F	29
Heddon Greta	(Same SA2)	M	27
Heddon Greta	New South Wales	F	77
Heddon Greta	New South Wales	M	67
Heddon Greta	Queensland	F	3
Heddon Greta	Western Australia	F	3
Heifer Station	(Same Address)	F	3
Heifer Station	(Same Address)	M	7
Helensburgh	(Overseas)	F	16
Helensburgh	(Overseas)	M	12
Helensburgh	(Same Address)	F	2624
Helensburgh	(Same Address)	M	2617
Helensburgh	(Same SA2)	F	107
Helensburgh	(Same SA2)	M	118
Helensburgh	New South Wales	F	167
Helensburgh	New South Wales	M	188
Helensburgh	Queensland	F	5
Helensburgh	Tasmania	F	3
Helensburgh	Tasmania	M	3
Helensburgh	Victoria	F	6
Helensburgh	Victoria	M	11
Helensburgh	Western Australia	F	3
Helensburgh	Western Australia	M	3
Henley	(Same Address)	F	201
Henley	(Same Address)	M	203
Henley	(Same SA2)	F	7
Henley	(Same SA2)	M	3
Henley	New South Wales	F	4
Henley	New South Wales	M	14
Henty (NSW)	(Same Address)	F	488
Henty (NSW)	(Same Address)	M	489
Henty (NSW)	(Same SA2)	F	44
Henty (NSW)	(Same SA2)	M	40
Henty (NSW)	New South Wales	F	30
Henty (NSW)	New South Wales	M	31
Henty (NSW)	Queensland	F	4
Henty (NSW)	Victoria	M	3
Hereford Hall	(Same Address)	F	9
Hereford Hall	(Same Address)	M	6
Hereford Hall	New South Wales	M	3
Hermidale	(Same Address)	F	49
Hermidale	(Same Address)	M	51
Hermidale	(Same SA2)	F	7
Hermidale	(Same SA2)	M	3
Hermitage Flat	(Same Address)	F	135
Hermitage Flat	(Same Address)	M	133
Hermitage Flat	(Same SA2)	F	11
Hermitage Flat	(Same SA2)	M	9
Hermitage Flat	New South Wales	F	13
Hermitage Flat	New South Wales	M	7
Hernani	(Same Address)	F	43
Hernani	(Same Address)	M	51
Hernani	(Same SA2)	F	4
Hernani	(Same SA2)	M	8
Hernani	Western Australia	M	4
Herons Creek	(Same Address)	F	95
Herons Creek	(Same Address)	M	100
Herons Creek	(Same SA2)	F	3
Herons Creek	(Same SA2)	M	6
Herons Creek	New South Wales	F	10
Herons Creek	New South Wales	M	3
Herons Creek	Queensland	M	3
Hexham (NSW)	(Same Address)	F	42
Hexham (NSW)	(Same Address)	M	51
Hexham (NSW)	New South Wales	F	5
Hexham (NSW)	New South Wales	M	8
Hexham (NSW)	Victoria	M	3
Hickeys Creek	(Same Address)	F	43
Hickeys Creek	(Same Address)	M	48
Hickeys Creek	(Same SA2)	F	8
Hickeys Creek	(Same SA2)	M	3
Hickeys Creek	New South Wales	F	3
Hickeys Creek	New South Wales	M	6
High Range	(Overseas)	F	4
High Range	(Overseas)	M	3
High Range	(Same Address)	F	147
High Range	(Same Address)	M	142
High Range	(Same SA2)	M	3
High Range	New South Wales	F	31
