SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Alford	1	0	0	1	11
Alford	1	1	0	0	37
Alford	1	1	0	1	8
Alford	1	1	1	0	3
Allenby Gardens					23
Allenby Gardens	0	0	0	1	81
Allenby Gardens	0	0	1	0	27
Allenby Gardens	0	0	1	1	3
Allenby Gardens	0	1	0	0	42
Allenby Gardens	0	1	1	0	28
Allenby Gardens	1	0	0	1	177
Allenby Gardens	1	0	1	0	88
Allenby Gardens	1	0	1	1	73
Allenby Gardens	1	1	0	0	447
Allenby Gardens	1	1	0	1	4
Allenby Gardens	1	1	1	0	79
Allenby Gardens	1	1	1	1	10
Allendale East	0	0	0	1	9
Allendale East	0	0	1	0	3
Allendale East	0	1	0	0	10
Allendale East	0	1	1	1	3
Allendale East	1	0	0	1	34
Allendale East	1	0	1	0	16
Allendale East	1	0	1	1	14
Allendale East	1	1	0	0	156
Allendale East	1	1	0	1	11
Allendale East	1	1	1	0	30
Allendale East	1	1	1	1	7
Allendale North	0	1	0	0	4
Allendale North	0	1	0	1	4
Allendale North	0	1	1	0	3
Allendale North	1	0	0	1	11
Allendale North	1	0	1	0	9
Allendale North	1	1	0	0	44
Allendale North	1	1	0	1	5
Allendale North	1	1	1	0	3
Allendale North	1	1	1	1	3
Alma (SA)	1	0	0	1	9
Alma (SA)	1	0	1	0	6
Alma (SA)	1	1	0	0	25
Alma (SA)	1	1	0	1	8
Altona (SA)	0	0	0	1	8
Altona (SA)	1	0	0	1	5
Altona (SA)	1	0	1	1	6
Altona (SA)	1	1	0	0	31
Altona (SA)	1	1	0	1	4
Amata					10
Amata	0	0	0	1	12
Amata	0	1	0	0	32
Amata	0	1	0	1	36
Amata	0	1	1	0	11
Amata	1	0	0	1	18
Amata	1	0	1	0	8
Amata	1	0	1	1	3
Amata	1	1	0	0	109
Amata	1	1	0	1	35
Amata	1	1	1	0	24
Amata	1	1	1	1	3
American Beach	0	0	0	1	3
American River	0	0	0	1	5
American River	0	1	0	0	17
American River	0	1	1	0	3
American River	1	0	0	1	8
American River	1	0	1	0	4
American River	1	1	0	0	42
American River	1	1	0	1	5
American River	1	1	1	1	4
Anama	1	1	0	0	4
Anangu Pitjantjatjara Yankunytjatjara					3
Anangu Pitjantjatjara Yankunytjatjara	0	0	0	1	16
Anangu Pitjantjatjara Yankunytjatjara	0	0	1	0	3
Anangu Pitjantjatjara Yankunytjatjara	0	1	0	0	14
Anangu Pitjantjatjara Yankunytjatjara	1	0	0	1	4
Anangu Pitjantjatjara Yankunytjatjara	1	1	0	0	46
Anangu Pitjantjatjara Yankunytjatjara	1	1	0	1	11
Anangu Pitjantjatjara Yankunytjatjara	1	1	1	0	10
Andamooka	0	0	0	1	9
Andamooka	0	0	1	0	4
Andamooka	0	0	1	1	3
Andamooka	0	1	0	0	7
Andamooka	0	1	0	1	5
Andamooka	0	1	1	0	3
Andamooka	1	0	0	1	20
Andamooka	1	0	1	0	4
Andamooka	1	1	0	0	64
Andrews	1	0	0	1	4
Andrews	1	1	0	0	13
Andrews	1	1	1	0	8
Andrews Farm					81
Andrews Farm	0	0	0	1	246
Andrews Farm	0	0	1	0	114
Andrews Farm	0	0	1	1	70
Andrews Farm	0	1	0	0	975
Andrews Farm	0	1	0	1	94
Andrews Farm	0	1	1	0	225
Andrews Farm	0	1	1	1	80
Andrews Farm	1	0	0	1	326
Andrews Farm	1	0	1	0	138
Andrews Farm	1	0	1	1	116
Andrews Farm	1	1	0	0	2490
Andrews Farm	1	1	0	1	124
Andrews Farm	1	1	1	0	497
Andrews Farm	1	1	1	1	112
Angas Plains	0	1	0	0	4
Angas Plains	1	1	0	0	23
Angas Plains	1	1	1	0	6
Angas Valley	1	0	1	0	3
Angas Valley	1	1	0	0	14
Angas Valley	1	1	0	1	3
Angas Valley	1	1	1	0	3
Angaston					13
Angaston	0	0	0	1	69
Angaston	0	0	1	0	23
Angaston	0	0	1	1	9
Angaston	0	1	0	0	101
Angaston	0	1	0	1	25
Angaston	0	1	1	0	29
Angaston	0	1	1	1	3
Angaston	1	0	0	1	149
Angaston	1	0	1	0	67
Angaston	1	0	1	1	38
Angaston	1	1	0	0	524
Angaston	1	1	0	1	8
Angaston	1	1	1	0	84
Angaston	1	1	1	1	9
Angle Park					27
Angle Park	0	0	0	1	86
Angle Park	0	0	1	0	14
Angle Park	0	0	1	1	8
Angle Park	0	1	0	0	103
Angle Park	0	1	0	1	5
Angle Park	0	1	1	0	23
Angle Park	0	1	1	1	4
Angle Park	1	0	0	1	102
Angle Park	1	0	1	0	39
Angle Park	1	0	1	1	24
Angle Park	1	1	0	0	386
Angle Park	1	1	0	1	35
Angle Park	1	1	1	0	75
Angle Vale					7
Angle Vale	0	0	0	1	28
Angle Vale	0	0	1	0	7
Angle Vale	0	0	1	1	10
Angle Vale	0	1	0	0	47
Angle Vale	0	1	0	1	9
Angle Vale	0	1	1	0	30
Angle Vale	1	0	0	1	311
Angle Vale	1	0	1	0	112
Angle Vale	1	0	1	1	136
Angle Vale	1	1	0	0	981
Angle Vale	1	1	0	1	82
Angle Vale	1	1	1	0	285
Angle Vale	1	1	1	1	60
Annadale	1	0	0	1	3
Annadale	1	1	0	0	8
Annadale	1	1	1	0	3
Apoinga	0	0	0	1	3
Apoinga	1	1	0	0	16
Apoinga	1	1	1	0	3
Appila	0	0	0	1	3
Appila	1	0	0	1	5
Appila	1	1	0	0	28
Appila	1	1	1	0	10
Ardrossan					3
Ardrossan	0	0	0	1	42
Ardrossan	0	0	1	0	6
Ardrossan	0	0	1	1	5
Ardrossan	0	1	0	0	28
Ardrossan	0	1	0	1	6
Ardrossan	0	1	1	0	18
Ardrossan	0	1	1	1	5
Ardrossan	1	0	0	1	40
Ardrossan	1	0	1	0	17
Ardrossan	1	0	1	1	7
Ardrossan	1	1	0	0	171
Ardrossan	1	1	0	1	8
Ardrossan	1	1	1	0	16
Arkaroola Village	1	1	1	0	3
Armagh	0	0	0	1	3
Armagh	0	0	1	0	5
Armagh	0	1	0	0	3
Armagh	0	1	1	1	6
Armagh	1	0	0	1	20
Armagh	1	0	1	0	7
Armagh	1	0	1	1	8
Armagh	1	1	0	0	122
Armagh	1	1	0	1	3
Armagh	1	1	1	0	22
Arno Bay	0	0	0	1	7
Arno Bay	0	0	1	0	7
Arno Bay	0	1	0	0	16
Arno Bay	0	1	1	0	7
Arno Bay	1	0	0	1	11
Arno Bay	1	0	1	0	10
Arno Bay	1	0	1	1	6
Arno Bay	1	1	0	0	69
Arno Bay	1	1	1	0	11
Arthurton	0	0	0	1	3
Arthurton	0	1	0	0	10
Arthurton	1	0	1	0	4
Arthurton	1	1	0	0	37
Arthurton	1	1	1	0	8
Ascot Park					78
Ascot Park	0	0	0	1	135
Ascot Park	0	0	1	0	20
Ascot Park	0	0	1	1	23
Ascot Park	0	1	0	0	134
Ascot Park	0	1	0	1	6
Ascot Park	0	1	1	0	31
Ascot Park	0	1	1	1	6
Ascot Park	1	0	0	1	100
Ascot Park	1	0	1	0	76
Ascot Park	1	0	1	1	67
Ascot Park	1	1	0	0	723
Ascot Park	1	1	0	1	27
Ascot Park	1	1	1	0	77
Ascot Park	1	1	1	1	9
Ashbourne (SA)	0	0	0	1	4
Ashbourne (SA)	0	0	1	1	3
Ashbourne (SA)	0	1	0	0	6
Ashbourne (SA)	0	1	1	0	3
Ashbourne (SA)	1	0	0	1	37
Ashbourne (SA)	1	0	1	0	5
Ashbourne (SA)	1	0	1	1	5
Ashbourne (SA)	1	1	0	0	39
Ashbourne (SA)	1	1	0	1	9
Ashbourne (SA)	1	1	1	0	14
Ashford (SA)					12
Ashford (SA)	0	0	0	1	27
Ashford (SA)	0	0	1	0	6
Ashford (SA)	0	0	1	1	3
Ashford (SA)	0	1	0	0	28
Ashford (SA)	0	1	1	0	9
Ashford (SA)	1	0	0	1	25
Ashford (SA)	1	0	1	0	35
Ashford (SA)	1	0	1	1	10
Ashford (SA)	1	1	0	0	214
Ashford (SA)	1	1	1	0	12
Ashton					3
Ashton	0	0	0	1	7
Ashton	0	0	1	0	8
Ashton	0	1	0	0	14
Ashton	0	1	0	1	7
Ashton	0	1	1	1	7
Ashton	1	0	0	1	52
Ashton	1	0	1	0	31
Ashton	1	0	1	1	29
Ashton	1	1	0	0	109
Ashton	1	1	0	1	4
Ashton	1	1	1	0	52
Ashton	1	1	1	1	6
Ashville	0	0	0	1	3
Ashville	1	0	1	1	7
Ashville	1	1	0	0	3
Ashville	1	1	1	0	6
Athelstone					68
Athelstone	0	0	0	1	237
Athelstone	0	0	1	0	119
Athelstone	0	0	1	1	52
Athelstone	0	1	0	0	240
Athelstone	0	1	0	1	16
Athelstone	0	1	1	0	57
Athelstone	0	1	1	1	6
Athelstone	1	0	0	1	1101
Athelstone	1	0	1	0	586
Athelstone	1	0	1	1	528
Athelstone	1	1	0	0	2165
Athelstone	1	1	0	1	113
Athelstone	1	1	1	0	607
Athelstone	1	1	1	1	69
Athol Park					29
Athol Park	0	0	0	1	66
Athol Park	0	0	1	0	24
Athol Park	0	0	1	1	7
Athol Park	0	1	0	0	185
Athol Park	0	1	0	1	19
Athol Park	0	1	1	0	19
Athol Park	0	1	1	1	20
Athol Park	1	0	0	1	81
Athol Park	1	0	1	0	72
Athol Park	1	0	1	1	74
Athol Park	1	1	0	0	597
Athol Park	1	1	0	1	25
Athol Park	1	1	1	0	137
Athol Park	1	1	1	1	50
Auburn (SA)	0	0	0	1	19
Auburn (SA)	0	0	1	0	3
Auburn (SA)	0	1	0	0	3
Auburn (SA)	0	1	0	1	6
Auburn (SA)	0	1	1	0	12
Auburn (SA)	1	0	0	1	30
Auburn (SA)	1	0	1	0	25
Auburn (SA)	1	0	1	1	4
Auburn (SA)	1	1	0	0	136
Auburn (SA)	1	1	1	0	16
Auburn (SA)	1	1	1	1	7
Auldana					14
Auldana	0	0	0	1	18
Auldana	0	0	1	0	5
Auldana	0	1	0	0	12
Auldana	0	1	1	0	5
Auldana	1	0	0	1	96
Auldana	1	0	1	0	53
Auldana	1	0	1	1	41
Auldana	1	1	0	0	121
Auldana	1	1	0	1	20
Auldana	1	1	1	0	31
Australia Plains					4
Australia Plains	1	0	0	1	4
Australia Plains	1	0	1	1	3
Australia Plains	1	1	0	0	4
Australia Plains	1	1	1	0	3
Avenue Range					3
Avenue Range	1	1	0	0	52
Avoca Dell	0	0	1	0	3
Avoca Dell	1	0	0	1	8
Avoca Dell	1	0	1	0	6
Avoca Dell	1	0	1	1	7
Avoca Dell	1	1	0	0	36
Avoca Dell	1	1	0	1	6
Avoca Dell	1	1	1	0	11
Avon (SA)	0	0	0	1	8
Avon (SA)	1	0	0	1	3
Avon (SA)	1	1	0	0	28
Avon (SA)	1	1	0	1	6
Avon (SA)	1	1	1	0	5
Back Valley	0	0	0	1	3
Back Valley	0	1	0	0	6
Back Valley	0	1	1	1	3
Back Valley	1	0	0	1	5
Back Valley	1	1	0	0	15
Back Valley	1	1	0	1	6
Back Valley	1	1	1	0	7
Bagot Well					3
Bagot Well	0	0	0	1	4
Bagot Well	0	1	0	0	3
Bagot Well	0	1	1	0	3
Bagot Well	1	0	0	1	10
Bagot Well	1	0	1	1	8
Bagot Well	1	1	0	0	22
Bagot Well	1	1	0	1	4
Bakara	1	1	1	0	3
Balaklava					14
Balaklava	0	0	0	1	78
Balaklava	0	0	1	0	21
Balaklava	0	0	1	1	3
Balaklava	0	1	0	0	88
Balaklava	0	1	0	1	16
Balaklava	0	1	1	0	7
Balaklava	0	1	1	1	10
Balaklava	1	0	0	1	102
Balaklava	1	0	1	0	31
Balaklava	1	0	1	1	50
Balaklava	1	1	0	0	446
Balaklava	1	1	0	1	41
Balaklava	1	1	1	0	114
Balaklava	1	1	1	1	24
Bald Hills (SA)	1	1	0	0	11
Baldina	1	1	0	0	3
Balgowan (SA)	1	0	0	1	3
Balgowan (SA)	1	0	1	0	4
Balgowan (SA)	1	1	0	0	10
Balhannah					12
Balhannah	0	0	0	1	34
Balhannah	0	0	1	0	25
Balhannah	0	0	1	1	7
Balhannah	0	1	0	0	48
Balhannah	0	1	0	1	3
Balhannah	0	1	1	0	11
Balhannah	1	0	0	1	142
Balhannah	1	0	1	0	52
Balhannah	1	0	1	1	75
Balhannah	1	1	0	0	380
Balhannah	1	1	0	1	13
Balhannah	1	1	1	0	93
Balhannah	1	1	1	1	24
Ballast Head	1	1	0	0	3
Ballast Head	1	1	1	0	6
Bangham	1	0	0	1	5
Bangham	1	0	1	0	3
Bangham	1	0	1	1	3
Bangham	1	1	0	0	9
Bangham	1	1	1	0	11
Bangor (SA)	0	0	0	1	3
Bangor (SA)	1	0	0	1	3
Bangor (SA)	1	0	1	0	3
Bangor (SA)	1	1	0	0	8
Bangor (SA)	1	1	1	0	3
Banksia Park					8
Banksia Park	0	0	0	1	109
Banksia Park	0	0	1	0	33
Banksia Park	0	0	1	1	14
Banksia Park	0	1	0	0	86
Banksia Park	0	1	0	1	3
Banksia Park	0	1	1	0	28
Banksia Park	0	1	1	1	8
Banksia Park	1	0	0	1	276
Banksia Park	1	0	1	0	110
Banksia Park	1	0	1	1	102
Banksia Park	1	1	0	0	905
Banksia Park	1	1	0	1	47
Banksia Park	1	1	1	0	170
Banksia Park	1	1	1	1	29
Barabba	0	1	0	0	5
Barabba	1	0	0	1	15
Barabba	1	0	1	0	12
Barabba	1	0	1	1	3
Barabba	1	1	0	0	31
Barabba	1	1	0	1	3
Barabba	1	1	1	0	3
Barinia	1	0	0	1	5
Barinia	1	0	1	0	3
Barinia	1	1	0	0	10
Barinia	1	1	1	0	5
Barmera					13
Barmera	0	0	0	1	134
Barmera	0	0	1	0	20
Barmera	0	0	1	1	11
Barmera	0	1	0	0	196
Barmera	0	1	0	1	14
Barmera	0	1	1	0	15
Barmera	0	1	1	1	7
Barmera	1	0	0	1	170
Barmera	1	0	1	0	68
Barmera	1	0	1	1	32
Barmera	1	1	0	0	490
Barmera	1	1	0	1	46
Barmera	1	1	1	0	102
Barmera	1	1	1	1	38
Barndioota	1	1	0	0	8
Baroota					3
Baroota	0	1	0	0	7
Baroota	0	1	1	1	6
Baroota	1	0	0	1	5
Baroota	1	0	1	1	4
Baroota	1	1	0	0	4
Barossa Goldfields	0	0	0	1	4
Barossa Goldfields	0	1	1	0	4
Barossa Goldfields	1	0	0	1	5
Barossa Goldfields	1	1	0	0	22
Barunga Gap	1	1	0	0	15
Basket Range	0	0	0	1	4
Basket Range	0	0	1	0	3
Basket Range	0	1	1	0	4
Basket Range	1	0	0	1	15
Basket Range	1	0	1	0	28
Basket Range	1	0	1	1	5
Basket Range	1	1	0	0	95
Basket Range	1	1	1	0	3
Basket Range	1	1	1	1	10
Baudin Beach	0	1	0	0	5
Baudin Beach	1	1	0	0	18
Bay Of Shoals	1	0	0	1	13
Bay Of Shoals	1	0	1	0	6
Bay Of Shoals	1	0	1	1	3
Bay Of Shoals	1	1	0	0	4
Beachport	0	1	0	0	18
Beachport	0	1	1	0	8
Beachport	1	0	0	1	36
Beachport	1	0	1	0	9
Beachport	1	1	0	0	143
Beachport	1	1	1	0	22
Beachport	1	1	1	1	6
Beaufort (SA)	0	1	0	0	3
Beaufort (SA)	1	0	0	1	6
Beaufort (SA)	1	0	1	0	3
Beaufort (SA)	1	1	0	0	32
Beaumont (SA)					26
Beaumont (SA)	0	0	0	1	57
Beaumont (SA)	0	0	1	0	6
Beaumont (SA)	0	0	1	1	18
Beaumont (SA)	0	1	0	0	52
Beaumont (SA)	0	1	0	1	5
Beaumont (SA)	0	1	1	0	5
Beaumont (SA)	1	0	0	1	178
Beaumont (SA)	1	0	1	0	234
Beaumont (SA)	1	0	1	1	83
Beaumont (SA)	1	1	0	0	642
Beaumont (SA)	1	1	0	1	51
Beaumont (SA)	1	1	1	0	212
Beaumont (SA)	1	1	1	1	51
Bedford Park					16
Bedford Park	0	0	0	1	20
Bedford Park	0	0	1	0	11
Bedford Park	0	1	0	0	50
Bedford Park	0	1	1	0	7
Bedford Park	1	0	0	1	60
Bedford Park	1	0	1	0	25
Bedford Park	1	0	1	1	36
Bedford Park	1	1	0	0	282
Bedford Park	1	1	0	1	3
Bedford Park	1	1	1	0	61
Bedford Park	1	1	1	1	4
Beetaloo Valley	0	1	0	0	8
Beetaloo Valley	1	0	0	1	4
Beetaloo Valley	1	1	0	0	13
Beetaloo Valley	1	1	0	1	3
Beetaloo Valley	1	1	1	0	7
Belair					14
Belair	0	0	0	1	89
Belair	0	0	1	0	26
Belair	0	0	1	1	13
Belair	0	1	0	0	82
Belair	0	1	0	1	10
Belair	0	1	1	0	41
Belair	1	0	0	1	298
Belair	1	0	1	0	344
Belair	1	0	1	1	187
Belair	1	1	0	0	1064
Belair	1	1	0	1	44
Belair	1	1	1	0	293
Belair	1	1	1	1	54
Belalie East	1	0	0	1	3
Belalie East	1	1	0	0	30
Belalie East	1	1	0	1	4
Belalie East	1	1	1	0	3
Belalie North	0	1	0	0	3
Belalie North	1	0	0	1	9
Belalie North	1	1	0	0	22
Belalie North	1	1	0	1	4
Belalie North	1	1	1	1	7
Bellevue Heights					13
Bellevue Heights	0	0	0	1	58
Bellevue Heights	0	0	1	0	28
Bellevue Heights	0	0	1	1	6
Bellevue Heights	0	1	0	0	68
Bellevue Heights	0	1	0	1	3
Bellevue Heights	0	1	1	0	18
Bellevue Heights	0	1	1	1	4
Bellevue Heights	1	0	0	1	171
Bellevue Heights	1	0	1	0	108
Bellevue Heights	1	0	1	1	70
Bellevue Heights	1	1	0	0	524
Bellevue Heights	1	1	0	1	8
Bellevue Heights	1	1	1	0	131
Bellevue Heights	1	1	1	1	39
Beltana	0	1	0	1	3
Beltana	1	0	0	1	3
Beltana	1	1	0	0	4
Beltana	1	1	1	0	5
Belvidere	0	1	0	1	3
Belvidere	0	1	1	1	8
Belvidere	1	0	0	1	9
Belvidere	1	0	1	1	5
Belvidere	1	1	0	0	37
Belvidere	1	1	1	0	11
Belvidere	1	1	1	1	8
Berri					42
Berri	0	0	0	1	135
Berri	0	0	1	0	47
Berri	0	0	1	1	23
Berri	0	1	0	0	306
Berri	0	1	0	1	29
Berri	0	1	1	0	71
Berri	0	1	1	1	15
Berri	1	0	0	1	152
Berri	1	0	1	0	75
Berri	1	0	1	1	65
Berri	1	1	0	0	820
Berri	1	1	0	1	37
Berri	1	1	1	0	170
Berri	1	1	1	1	13
Bethany	1	0	0	1	5
Bethany	1	0	1	0	5
Bethany	1	0	1	1	11
Bethany	1	1	0	0	42
Bethany	1	1	1	0	15
Bethany	1	1	1	1	4
Bethel	0	0	0	1	6
Bethel	0	0	1	0	3
Bethel	1	0	1	0	4
Bethel	1	1	0	0	7
Bethel	1	1	0	1	8
Bethel	1	1	1	0	7
Bethel	1	1	1	1	5
Beulah Park					11
Beulah Park	0	0	0	1	60
Beulah Park	0	0	1	0	21
Beulah Park	0	0	1	1	20
Beulah Park	0	1	0	0	45
Beulah Park	0	1	0	1	3
Beulah Park	0	1	1	0	4
Beulah Park	1	0	0	1	48
Beulah Park	1	0	1	0	90
Beulah Park	1	0	1	1	36
Beulah Park	1	1	0	0	421
Beulah Park	1	1	1	0	87
Beulah Park	1	1	1	1	8
Beverley (SA)					29
Beverley (SA)	0	0	0	1	84
Beverley (SA)	0	0	1	0	17
Beverley (SA)	0	0	1	1	10
Beverley (SA)	0	1	0	0	51
Beverley (SA)	0	1	0	1	7
Beverley (SA)	0	1	1	0	46
Beverley (SA)	1	0	0	1	55
Beverley (SA)	1	0	1	0	56
Beverley (SA)	1	0	1	1	36
Beverley (SA)	1	1	0	0	379
Beverley (SA)	1	1	0	1	5
Beverley (SA)	1	1	1	0	66
Beverley (SA)	1	1	1	1	14
Bibaringa	0	0	0	1	3
Bibaringa	0	0	1	1	3
Bibaringa	0	1	0	0	4
Bibaringa	1	0	0	1	41
Bibaringa	1	0	1	0	19
Bibaringa	1	0	1	1	4
Bibaringa	1	1	0	0	39
Bibaringa	1	1	0	1	3
Bibaringa	1	1	1	0	25
Bibaringa	1	1	1	1	3
Biggs Flat	0	0	0	1	6
Biggs Flat	1	0	0	1	6
Biggs Flat	1	0	1	0	9
Biggs Flat	1	0	1	1	14
Biggs Flat	1	1	0	0	11
Biggs Flat	1	1	1	0	12
Binnum	1	0	0	1	11
Binnum	1	0	1	0	10
Binnum	1	1	0	0	13
Birchmore	1	0	0	1	4
Birchmore	1	1	0	0	14
Birdwood (SA)					3
Birdwood (SA)	0	0	0	1	18
Birdwood (SA)	0	0	1	0	15
Birdwood (SA)	0	0	1	1	10
Birdwood (SA)	0	1	0	0	35
Birdwood (SA)	0	1	0	1	4
Birdwood (SA)	0	1	1	0	29
Birdwood (SA)	1	0	0	1	76
Birdwood (SA)	1	0	1	0	57
Birdwood (SA)	1	0	1	1	56
Birdwood (SA)	1	1	0	0	347
Birdwood (SA)	1	1	0	1	21
Birdwood (SA)	1	1	1	0	80
Birdwood (SA)	1	1	1	1	25
Birkenhead					17
Birkenhead	0	0	0	1	80
Birkenhead	0	0	1	0	27
Birkenhead	0	0	1	1	40
Birkenhead	0	1	0	0	83
Birkenhead	0	1	0	1	20
Birkenhead	0	1	1	0	24
Birkenhead	0	1	1	1	3
Birkenhead	1	0	0	1	106
Birkenhead	1	0	1	0	56
Birkenhead	1	0	1	1	53
Birkenhead	1	1	0	0	303
Birkenhead	1	1	0	1	21
Birkenhead	1	1	1	0	38
Birkenhead	1	1	1	1	22
Black Forest					26
Black Forest	0	0	0	1	50
Black Forest	0	0	1	0	12
Black Forest	0	0	1	1	3
Black Forest	0	1	0	0	82
Black Forest	0	1	0	1	3
Black Forest	0	1	1	0	13
Black Forest	1	0	0	1	121
Black Forest	1	0	1	0	46
Black Forest	1	0	1	1	65
Black Forest	1	1	0	0	460
Black Forest	1	1	0	1	25
Black Forest	1	1	1	0	84
Black Forest	1	1	1	1	16
Black Hill (SA)	0	1	0	0	4
Black Hill (SA)	1	0	1	1	3
Black Hill (SA)	1	1	0	0	3
Black Point	1	1	0	0	4
Black Rock (SA)	0	0	0	1	6
Black Rock (SA)	0	1	0	1	3
Black Rock (SA)	1	0	0	1	3
Black Rock (SA)	1	0	1	0	5
Black Springs (SA)	1	0	0	1	7
Black Springs (SA)	1	0	1	1	7
Black Springs (SA)	1	1	0	0	11
Black Springs (SA)	1	1	1	1	3
Blackfellows Caves	0	0	0	1	3
Blackfellows Caves	1	0	1	0	10
Blackfellows Caves	1	1	0	0	4
Blackfellows Caves	1	1	1	0	6
Blackfellows Creek	0	1	0	0	3
Blackfellows Creek	1	1	0	0	9
Blackford	1	1	0	0	8
Blackford	1	1	1	0	10
Blackford	1	1	1	1	5
Blackwood (SA)					28
Blackwood (SA)	0	0	0	1	126
Blackwood (SA)	0	0	1	0	41
Blackwood (SA)	0	0	1	1	28
Blackwood (SA)	0	1	0	0	144
Blackwood (SA)	0	1	0	1	5
Blackwood (SA)	0	1	1	0	30
Blackwood (SA)	0	1	1	1	7
Blackwood (SA)	1	0	0	1	231
Blackwood (SA)	1	0	1	0	198
Blackwood (SA)	1	0	1	1	205
Blackwood (SA)	1	1	0	0	1020
Blackwood (SA)	1	1	0	1	43
Blackwood (SA)	1	1	1	0	219
Blackwood (SA)	1	1	1	1	14
Blair Athol (SA)					60
Blair Athol (SA)	0	0	0	1	199
Blair Athol (SA)	0	0	1	0	72
Blair Athol (SA)	0	0	1	1	26
Blair Athol (SA)	0	1	0	0	198
Blair Athol (SA)	0	1	0	1	38
Blair Athol (SA)	0	1	1	0	107
Blair Athol (SA)	0	1	1	1	14
Blair Athol (SA)	1	0	0	1	222
Blair Athol (SA)	1	0	1	0	129
Blair Athol (SA)	1	0	1	1	143
Blair Athol (SA)	1	1	0	0	1071
Blair Athol (SA)	1	1	0	1	39
Blair Athol (SA)	1	1	1	0	213
Blair Athol (SA)	1	1	1	1	76
Blakeview					51
Blakeview	0	0	0	1	221
Blakeview	0	0	1	0	80
Blakeview	0	0	1	1	61
Blakeview	0	1	0	0	572
Blakeview	0	1	0	1	60
Blakeview	0	1	1	0	135
Blakeview	0	1	1	1	55
Blakeview	1	0	0	1	391
Blakeview	1	0	1	0	227
Blakeview	1	0	1	1	145
Blakeview	1	1	0	0	2095
Blakeview	1	1	0	1	114
Blakeview	1	1	1	0	404
Blakeview	1	1	1	1	102
Blakiston					3
Blakiston	0	0	0	1	13
Blakiston	0	0	1	0	3
Blakiston	1	0	0	1	24
Blakiston	1	0	1	0	34
Blakiston	1	0	1	1	16
Blakiston	1	1	0	0	101
Blakiston	1	1	0	1	12
Blakiston	1	1	1	0	52
Blanche Harbor	1	1	0	0	5
Blanchetown					4
Blanchetown	0	0	0	1	3
Blanchetown	0	0	1	0	3
Blanchetown	0	1	0	0	18
Blanchetown	0	1	0	1	3
Blanchetown	0	1	1	0	5
Blanchetown	1	0	0	1	7
Blanchetown	1	0	1	0	8
Blanchetown	1	0	1	1	4
Blanchetown	1	1	0	0	49
Blanchetown	1	1	1	0	10
Bletchley	0	0	0	1	3
Bletchley	1	0	0	1	12
Bletchley	1	0	1	1	4
Bletchley	1	1	0	0	38
Bletchley	1	1	1	0	4
Blewitt Springs					3
Blewitt Springs	0	0	0	1	3
Blewitt Springs	1	0	0	1	28
Blewitt Springs	1	0	1	0	10
Blewitt Springs	1	0	1	1	16
Blewitt Springs	1	1	0	0	91
Blewitt Springs	1	1	0	1	3
Blewitt Springs	1	1	1	0	11
Blewitt Springs	1	1	1	1	11
Blinman	1	1	0	0	4
Bluff Beach	1	0	0	1	5
Blyth					3
Blyth	0	0	0	1	13
Blyth	0	0	1	0	4
Blyth	0	0	1	1	4
Blyth	0	1	0	0	4
Blyth	0	1	0	1	9
Blyth	0	1	1	0	8
Blyth	1	0	0	1	16
Blyth	1	0	1	0	20
Blyth	1	0	1	1	11
Blyth	1	1	0	0	177
Blyth	1	1	0	1	9
Blyth	1	1	1	0	17
Blyth	1	1	1	1	17
Boatswain Point	0	0	0	1	3
Boatswain Point	1	0	0	1	6
Boatswain Point	1	1	0	0	14
Boconnoc Park	1	1	0	0	11
Boconnoc Park	1	1	1	0	3
Bolivar					3
Bolivar	0	0	1	1	3
Bolivar	0	1	0	0	3
Bolivar	1	0	0	1	15
Bolivar	1	0	1	1	4
Bolivar	1	1	0	0	7
Bollards Lagoon	1	0	0	1	3
Bolto					3
Booborowie	0	0	0	1	3
Booborowie	0	0	1	0	3
Booborowie	0	0	1	1	9
Booborowie	0	1	0	0	4
Booborowie	1	0	0	1	10
Booborowie	1	0	1	0	4
Booborowie	1	1	0	0	66
Booborowie	1	1	1	0	3
Booborowie	1	1	1	1	4
Bookpurnong	0	0	0	1	3
Bookpurnong	0	1	0	0	6
Bookpurnong	1	0	0	1	3
Bookpurnong	1	0	1	0	3
Bookpurnong	1	0	1	1	5
Bookpurnong	1	1	0	0	35
Bookpurnong	1	1	1	0	15
Bookpurnong	1	1	1	1	3
Bool Lagoon	0	1	0	0	4
Bool Lagoon	1	0	0	1	3
Bool Lagoon	1	1	0	0	12
Booleroo Centre	0	0	0	1	7
Booleroo Centre	0	0	1	0	3
Booleroo Centre	0	1	0	0	3
Booleroo Centre	1	0	0	1	18
Booleroo Centre	1	0	1	0	13
Booleroo Centre	1	0	1	1	15
Booleroo Centre	1	1	0	0	122
Booleroo Centre	1	1	1	0	34
Boolgun	1	0	0	1	3
Boolgun	1	1	0	0	7
Boolgun	1	1	0	1	3
Boonerdo	1	1	0	0	5
Boonerdo	1	1	0	1	8
Boors Plain	0	0	0	1	3
Boors Plain	0	0	1	1	3
Boors Plain	1	0	0	1	12
Boors Plain	1	1	0	0	28
Bordertown					22
Bordertown	0	0	0	1	52
Bordertown	0	0	1	0	11
Bordertown	0	0	1	1	15
Bordertown	0	1	0	0	87
