SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Wetherill Park	1	0	1	0	52
Wetherill Park	1	0	1	1	76
Wetherill Park	1	1	0	0	340
Wetherill Park	1	1	0	1	24
Wetherill Park	1	1	1	0	76
Wetherill Park	1	1	1	1	21
Whalan					26
Whalan	0	0	0	1	210
Whalan	0	0	1	0	22
Whalan	0	0	1	1	24
Whalan	0	1	0	0	196
Whalan	0	1	0	1	33
Whalan	0	1	1	0	36
Whalan	0	1	1	1	13
Whalan	1	0	0	1	148
Whalan	1	0	1	0	23
Whalan	1	0	1	1	28
Whalan	1	1	0	0	229
Whalan	1	1	0	1	41
Whalan	1	1	1	0	58
Whalan	1	1	1	1	19
Whale Beach	0	0	0	1	3
Whale Beach	0	1	0	0	3
Whale Beach	1	1	0	0	7
Whale Beach	1	1	0	1	4
Whale Beach	1	1	1	0	3
Wheeler Heights					7
Wheeler Heights	0	0	0	1	33
Wheeler Heights	0	0	1	0	4
Wheeler Heights	0	0	1	1	5
Wheeler Heights	0	1	0	0	31
Wheeler Heights	0	1	0	1	3
Wheeler Heights	0	1	1	0	5
Wheeler Heights	1	0	0	1	77
Wheeler Heights	1	0	1	0	45
Wheeler Heights	1	0	1	1	27
Wheeler Heights	1	1	0	0	280
Wheeler Heights	1	1	0	1	7
Wheeler Heights	1	1	1	0	62
Wheeler Heights	1	1	1	1	3
Wheeny Creek	0	0	0	1	3
Wheeny Creek	1	0	0	1	3
Wheeo	1	0	0	1	3
Wheeo	1	1	0	0	3
Wheeo	1	1	1	0	3
Wherrol Flat	0	0	0	1	6
Wherrol Flat	0	1	0	0	7
Wherrol Flat	1	0	0	1	6
Wherrol Flat	1	1	0	0	13
Wherrol Flat	1	1	1	0	7
Whian Whian	1	0	0	1	3
Whian Whian	1	0	1	0	3
Whian Whian	1	1	0	0	11
Whian Whian	1	1	1	1	3
Whiporie					3
Whiporie	0	0	0	1	3
Whiporie	1	0	0	1	5
Whiporie	1	1	0	0	3
White Cliffs	0	0	0	1	3
White Cliffs	1	0	0	1	3
White Cliffs	1	1	0	0	12
White Rock (NSW)	0	0	0	1	3
White Rock (NSW)	0	0	1	0	3
White Rock (NSW)	0	1	0	0	3
White Rock (NSW)	1	0	0	1	13
White Rock (NSW)	1	0	1	0	7
White Rock (NSW)	1	0	1	1	7
White Rock (NSW)	1	1	0	0	76
White Rock (NSW)	1	1	0	1	4
White Rock (NSW)	1	1	1	0	6
White Rock (NSW)	1	1	1	1	7
Whitebridge					9
Whitebridge	0	0	0	1	35
Whitebridge	0	0	1	0	8
Whitebridge	0	0	1	1	5
Whitebridge	0	1	0	0	31
Whitebridge	0	1	0	1	3
Whitebridge	0	1	1	0	9
Whitebridge	0	1	1	1	3
Whitebridge	1	0	0	1	69
Whitebridge	1	0	1	0	32
Whitebridge	1	0	1	1	25
Whitebridge	1	1	0	0	186
Whitebridge	1	1	0	1	11
Whitebridge	1	1	1	0	33
Whitebridge	1	1	1	1	3
Whiteman Creek	0	0	0	1	3
Whiteman Creek	0	1	0	0	3
Whiteman Creek	0	1	0	1	3
Whiteman Creek	1	0	0	1	3
Whiteman Creek	1	1	0	0	3
Whiteman Creek	1	1	1	0	3
Whitlow	1	1	0	0	3
Whittingham	0	0	0	1	6
Whittingham	0	0	1	0	3
Whittingham	0	1	0	0	7
Whittingham	1	0	0	1	9
Whittingham	1	0	1	1	3
Whittingham	1	1	0	0	21
Whittingham	1	1	0	1	3
Whittingham	1	1	1	0	7
Whitton					3
Whitton	0	0	0	1	11
Whitton	0	1	0	0	9
Whitton	1	0	0	1	13
Whitton	1	0	1	0	3
Whitton	1	1	0	0	24
Whitton	1	1	0	1	3
Whitton	1	1	1	0	9
Whoota	1	1	0	0	3
Wiagdon	1	1	0	0	7
Wiangaree	0	1	0	0	7
Wiangaree	0	1	1	0	3
Wiangaree	1	1	0	0	3
Wiangaree	1	1	0	1	3
Wickham (NSW)	0	0	0	1	12
Wickham (NSW)	0	0	1	0	8
Wickham (NSW)	0	0	1	1	5
Wickham (NSW)	0	1	0	0	19
Wickham (NSW)	0	1	0	1	3
Wickham (NSW)	1	0	0	1	5
Wickham (NSW)	1	0	1	0	5
Wickham (NSW)	1	1	0	0	37
Wickham (NSW)	1	1	1	0	3
Widden	1	1	0	0	3
Widgelli	1	1	0	0	3
Wilberforce (NSW)					10
Wilberforce (NSW)	0	0	0	1	41
Wilberforce (NSW)	0	0	1	0	9
Wilberforce (NSW)	0	0	1	1	4
Wilberforce (NSW)	0	1	0	0	35
Wilberforce (NSW)	0	1	1	0	9
Wilberforce (NSW)	0	1	1	1	4
Wilberforce (NSW)	1	0	0	1	102
Wilberforce (NSW)	1	0	1	0	34
Wilberforce (NSW)	1	0	1	1	27
Wilberforce (NSW)	1	1	0	0	205
Wilberforce (NSW)	1	1	0	1	32
Wilberforce (NSW)	1	1	1	0	33
Wilberforce (NSW)	1	1	1	1	6
Wilbetree	1	1	0	0	3
Wilcannia					4
Wilcannia	0	0	0	1	24
Wilcannia	0	1	0	0	25
Wilcannia	0	1	0	1	4
Wilcannia	0	1	1	0	3
Wilcannia	1	0	0	1	17
Wilcannia	1	1	0	0	38
Wilcannia	1	1	0	1	3
Wilcannia	1	1	1	0	3
Wildes Meadow	0	0	0	1	3
Wildes Meadow	0	1	0	0	4
Wildes Meadow	1	0	0	1	6
Wildes Meadow	1	0	1	1	4
Wildes Meadow	1	1	0	0	8
Wiley Park					64
Wiley Park	0	0	0	1	152
Wiley Park	0	0	1	0	39
Wiley Park	0	0	1	1	10
Wiley Park	0	1	0	0	155
Wiley Park	0	1	0	1	12
Wiley Park	0	1	1	0	31
Wiley Park	0	1	1	1	4
Wiley Park	1	0	0	1	174
Wiley Park	1	0	1	0	74
Wiley Park	1	0	1	1	60
Wiley Park	1	1	0	0	911
Wiley Park	1	1	0	1	25
Wiley Park	1	1	1	0	132
Wiley Park	1	1	1	1	31
Willala	1	0	1	0	3
Willala	1	1	0	0	4
Willawarrin	0	0	0	1	5
Willawarrin	0	1	0	0	3
Willawarrin	1	0	0	1	4
Willawarrin	1	1	0	0	3
Willbriggie	1	1	0	0	18
Williamsdale	1	0	0	1	4
Williamsdale	1	1	0	0	4
Williamtown					3
Williamtown	0	0	0	1	10
Williamtown	0	1	0	1	3
Williamtown	0	1	1	0	3
Williamtown	1	0	0	1	21
Williamtown	1	1	0	0	18
Williamtown	1	1	1	0	7
Willina	0	1	0	0	3
Willina	1	1	0	0	3
Willmot					21
Willmot	0	0	0	1	76
Willmot	0	0	1	0	11
Willmot	0	0	1	1	6
Willmot	0	1	0	0	108
Willmot	0	1	0	1	22
Willmot	0	1	1	0	14
Willmot	0	1	1	1	11
Willmot	1	0	0	1	47
Willmot	1	0	1	0	7
Willmot	1	0	1	1	15
Willmot	1	1	0	0	62
Willmot	1	1	0	1	15
Willmot	1	1	1	0	15
Willmot	1	1	1	1	13
Willoughby (NSW)					18
Willoughby (NSW)	0	0	0	1	80
Willoughby (NSW)	0	0	1	0	31
Willoughby (NSW)	0	0	1	1	9
Willoughby (NSW)	0	1	0	0	68
Willoughby (NSW)	0	1	1	0	8
Willoughby (NSW)	1	0	0	1	113
Willoughby (NSW)	1	0	1	0	94
Willoughby (NSW)	1	0	1	1	49
Willoughby (NSW)	1	1	0	0	650
Willoughby (NSW)	1	1	0	1	8
Willoughby (NSW)	1	1	1	0	75
Willoughby (NSW)	1	1	1	1	8
Willoughby East					6
Willoughby East	0	0	0	1	12
Willoughby East	0	0	1	0	4
Willoughby East	0	0	1	1	3
Willoughby East	0	1	0	0	16
Willoughby East	0	1	1	0	3
Willoughby East	1	0	0	1	48
Willoughby East	1	0	1	0	33
Willoughby East	1	0	1	1	16
Willoughby East	1	1	0	0	194
Willoughby East	1	1	0	1	3
Willoughby East	1	1	1	0	34
Willow Tree	0	0	0	1	5
Willow Tree	0	1	0	0	3
Willow Tree	1	0	1	0	5
Willow Tree	1	0	1	1	3
Willow Tree	1	1	0	0	9
Willow Tree	1	1	1	0	3
Willow Vale (Kiama - NSW)	1	0	0	1	3
Willow Vale (Kiama - NSW)	1	1	1	0	5
Willow Vale (Wingecarribee - NSW)					7
Willow Vale (Wingecarribee - NSW)	0	0	0	1	10
Willow Vale (Wingecarribee - NSW)	0	1	0	0	4
Willow Vale (Wingecarribee - NSW)	0	1	0	1	3
Willow Vale (Wingecarribee - NSW)	1	0	0	1	20
Willow Vale (Wingecarribee - NSW)	1	0	1	0	9
Willow Vale (Wingecarribee - NSW)	1	1	0	0	36
Willow Vale (Wingecarribee - NSW)	1	1	0	1	10
Willow Vale (Wingecarribee - NSW)	1	1	1	0	13
Wilsons Creek	0	0	0	1	4
Wilsons Creek	0	1	0	0	5
Wilsons Creek	1	0	0	1	7
Wilsons Creek	1	1	0	0	24
Wilsons Creek	1	1	1	0	4
Wilton (NSW)					7
Wilton (NSW)	0	0	0	1	22
Wilton (NSW)	0	0	1	0	3
Wilton (NSW)	0	0	1	1	3
Wilton (NSW)	0	1	0	0	31
Wilton (NSW)	0	1	0	1	3
Wilton (NSW)	0	1	1	0	7
Wilton (NSW)	0	1	1	1	3
Wilton (NSW)	1	0	0	1	82
Wilton (NSW)	1	0	1	0	27
Wilton (NSW)	1	0	1	1	20
Wilton (NSW)	1	1	0	0	330
Wilton (NSW)	1	1	0	1	16
Wilton (NSW)	1	1	1	0	42
Wilton (NSW)	1	1	1	1	8
Wimbledon	1	0	1	1	3
Wimbledon	1	1	0	0	5
Wimbledon	1	1	1	0	3
Wimborne	1	1	0	0	3
Windale					19
Windale	0	0	0	1	124
Windale	0	0	1	0	21
Windale	0	0	1	1	3
Windale	0	1	0	0	155
Windale	0	1	0	1	21
Windale	0	1	1	0	15
Windale	0	1	1	1	8
Windale	1	0	0	1	87
Windale	1	0	1	0	6
Windale	1	1	0	0	111
Windale	1	1	0	1	9
Windale	1	1	1	0	22
Windale	1	1	1	1	6
Windang					18
Windang	0	0	0	1	50
Windang	0	0	1	0	9
Windang	0	1	0	0	44
Windang	0	1	0	1	3
Windang	0	1	1	0	6
Windang	1	0	0	1	56
Windang	1	0	1	0	21
Windang	1	0	1	1	21
Windang	1	1	0	0	109
Windang	1	1	0	1	10
Windang	1	1	1	0	18
Windella	0	0	0	1	6
Windella	0	1	0	0	3
Windella	1	0	0	1	27
Windella	1	0	1	0	15
Windella	1	0	1	1	10
Windella	1	1	0	0	61
Windella	1	1	0	1	4
Windella	1	1	1	0	9
Windellama					3
Windellama	0	0	0	1	8
Windellama	0	1	0	0	3
Windellama	0	1	1	0	4
Windellama	1	0	0	1	7
Windellama	1	0	1	0	3
Windellama	1	1	0	0	15
Windellama	1	1	1	0	5
Windera (NSW)	0	1	0	0	3
Windera (NSW)	1	0	1	0	5
Windera (NSW)	1	1	0	0	26
Windera (NSW)	1	1	1	0	13
Windera (NSW)	1	1	1	1	3
Windermere (NSW)	1	1	0	0	3
Windermere Park	0	0	0	1	18
Windermere Park	0	0	1	0	8
Windermere Park	0	1	0	0	27
Windermere Park	0	1	0	1	3
Windermere Park	0	1	1	0	3
Windermere Park	0	1	1	1	3
Windermere Park	1	0	0	1	17
Windermere Park	1	0	1	0	10
Windermere Park	1	0	1	1	3
Windermere Park	1	1	0	0	44
Windermere Park	1	1	1	0	8
Windeyer (NSW)	0	0	0	1	5
Windeyer (NSW)	0	0	1	0	3
Windeyer (NSW)	1	0	0	1	3
Windeyer (NSW)	1	1	0	0	4
Windeyer (NSW)	1	1	1	0	5
Windowie	1	1	0	0	3
Windradyne					7
Windradyne	0	0	0	1	51
Windradyne	0	0	1	0	11
Windradyne	0	0	1	1	7
Windradyne	0	1	0	0	84
Windradyne	0	1	0	1	14
Windradyne	0	1	1	0	12
Windradyne	1	0	0	1	52
Windradyne	1	0	1	0	17
Windradyne	1	0	1	1	8
Windradyne	1	1	0	0	194
Windradyne	1	1	0	1	4
Windradyne	1	1	1	0	36
Windradyne	1	1	1	1	3
Windsor (NSW)					9
Windsor (NSW)	0	0	0	1	59
Windsor (NSW)	0	0	1	0	4
Windsor (NSW)	0	0	1	1	9
Windsor (NSW)	0	1	0	0	26
Windsor (NSW)	0	1	0	1	3
Windsor (NSW)	0	1	1	0	7
Windsor (NSW)	1	0	0	1	49
Windsor (NSW)	1	0	1	0	10
Windsor (NSW)	1	0	1	1	6
Windsor (NSW)	1	1	0	0	93
Windsor (NSW)	1	1	0	1	6
Windsor (NSW)	1	1	1	0	17
Windsor (NSW)	1	1	1	1	3
Windsor Downs	0	0	0	1	11
Windsor Downs	0	1	0	0	3
Windsor Downs	0	1	1	0	3
Windsor Downs	1	0	0	1	70
Windsor Downs	1	0	1	0	16
Windsor Downs	1	0	1	1	24
Windsor Downs	1	1	0	0	58
Windsor Downs	1	1	0	1	9
Windsor Downs	1	1	1	0	19
Windsor Downs	1	1	1	1	3
Wingello					4
Wingello	0	0	0	1	9
Wingello	0	1	0	0	6
Wingello	1	0	0	1	16
Wingello	1	1	0	0	35
Wingello	1	1	0	1	3
Wingello	1	1	1	0	4
Wingello	1	1	1	1	4
Wingen	0	1	0	0	3
Wingen	1	0	0	1	3
Wingen	1	1	0	0	21
Wingen	1	1	0	1	3
Wingen	1	1	1	0	5
Wingham					12
Wingham	0	0	0	1	128
Wingham	0	0	1	0	34
Wingham	0	0	1	1	7
Wingham	0	1	0	0	109
Wingham	0	1	0	1	13
Wingham	0	1	1	0	29
Wingham	0	1	1	1	3
Wingham	1	0	0	1	120
Wingham	1	0	1	0	38
Wingham	1	0	1	1	22
Wingham	1	1	0	0	238
Wingham	1	1	0	1	22
Wingham	1	1	1	0	35
Wingham	1	1	1	1	14
Winifred	0	0	0	1	3
Winifred	1	1	0	0	3
Winmalee					21
Winmalee	0	0	0	1	80
Winmalee	0	0	1	0	33
Winmalee	0	0	1	1	6
Winmalee	0	1	0	0	77
Winmalee	0	1	0	1	5
Winmalee	0	1	1	0	29
Winmalee	0	1	1	1	3
Winmalee	1	0	0	1	160
Winmalee	1	0	1	0	84
Winmalee	1	0	1	1	64
Winmalee	1	1	0	0	451
Winmalee	1	1	0	1	23
Winmalee	1	1	1	0	95
Winmalee	1	1	1	1	8
Winston Hills					28
Winston Hills	0	0	0	1	164
Winston Hills	0	0	1	0	42
Winston Hills	0	0	1	1	21
Winston Hills	0	1	0	0	114
Winston Hills	0	1	0	1	7
Winston Hills	0	1	1	0	26
Winston Hills	0	1	1	1	3
Winston Hills	1	0	0	1	338
Winston Hills	1	0	1	0	141
Winston Hills	1	0	1	1	107
Winston Hills	1	1	0	0	1006
Winston Hills	1	1	0	1	33
Winston Hills	1	1	1	0	157
Winston Hills	1	1	1	1	25
Winton (NSW)	0	0	0	1	3
Winton (NSW)	0	1	0	0	6
Winton (NSW)	1	0	0	1	6
Winton (NSW)	1	0	1	0	3
Winton (NSW)	1	1	0	0	14
Wirlinga	1	0	0	1	4
Wirlinga	1	1	0	0	16
Wirlinga	1	1	1	0	4
Wirrimah	1	0	1	0	3
Wirrimbi	0	1	0	0	3
Wirrimbi	1	0	0	1	3
Wirrimbi	1	1	0	0	3
Wirrinya	1	1	0	0	7
Wisemans Creek	0	0	0	1	3
Wisemans Creek	0	1	0	0	5
Wisemans Creek	1	1	0	0	4
Wisemans Creek	1	1	1	0	3
Wisemans Ferry	0	0	0	1	4
Wisemans Ferry	0	1	0	0	6
Wisemans Ferry	0	1	0	1	3
Wisemans Ferry	1	0	0	1	8
Wisemans Ferry	1	0	1	0	3
Wisemans Ferry	1	1	0	0	5
Wisemans Ferry	1	1	1	0	6
Wittitrin	0	0	0	1	3
Wolgan Valley	1	1	0	0	4
Wolli Creek					61
Wolli Creek	0	0	0	1	45
Wolli Creek	0	0	1	0	23
Wolli Creek	0	1	0	0	51
Wolli Creek	0	1	0	1	3
Wolli Creek	0	1	1	0	5
Wolli Creek	1	0	0	1	40
Wolli Creek	1	0	1	0	18
Wolli Creek	1	0	1	1	6
Wolli Creek	1	1	0	0	305
Wolli Creek	1	1	1	0	12
Wollogorang	1	0	1	0	3
Wollombi	0	1	0	0	3
Wollombi	1	0	0	1	4
Wollombi	1	1	0	0	4
Wollomombi	0	1	0	0	3
Wollomombi	1	0	1	0	3
Wollomombi	1	1	0	0	5
Wollomombi	1	1	1	0	3
Wollongbar					5
Wollongbar	0	0	0	1	46
Wollongbar	0	0	1	0	22
Wollongbar	0	1	0	0	58
Wollongbar	0	1	0	1	5
Wollongbar	0	1	1	0	14
Wollongbar	1	0	0	1	62
Wollongbar	1	0	1	0	39
Wollongbar	1	0	1	1	15
Wollongbar	1	1	0	0	182
Wollongbar	1	1	0	1	8
Wollongbar	1	1	1	0	37
Wollongbar	1	1	1	1	3
Wollongong					143
Wollongong	0	0	0	1	244
Wollongong	0	0	1	0	89
Wollongong	0	0	1	1	24
Wollongong	0	1	0	0	199
Wollongong	0	1	0	1	13
Wollongong	0	1	1	0	41
Wollongong	0	1	1	1	10
Wollongong	1	0	0	1	220
Wollongong	1	0	1	0	105
Wollongong	1	0	1	1	42
Wollongong	1	1	0	0	628
Wollongong	1	1	0	1	14
Wollongong	1	1	1	0	70
Wollongong	1	1	1	1	3
Wollstonecraft					55
Wollstonecraft	0	0	0	1	67
Wollstonecraft	0	0	1	0	42
Wollstonecraft	0	0	1	1	6
Wollstonecraft	0	1	0	0	79
Wollstonecraft	0	1	1	0	17
Wollstonecraft	1	0	0	1	91
Wollstonecraft	1	0	1	0	63
Wollstonecraft	1	0	1	1	16
Wollstonecraft	1	1	0	0	576
Wollstonecraft	1	1	0	1	3
Wollstonecraft	1	1	1	0	33
Wollumboola	1	0	0	1	3
Wollun	1	1	0	0	11
Wolumla	0	0	0	1	6
Wolumla	0	1	0	0	5
Wolumla	0	1	0	1	3
Wolumla	0	1	1	0	3
Wolumla	1	0	0	1	15
Wolumla	1	0	1	0	10
Wolumla	1	0	1	1	3
Wolumla	1	1	0	0	41
Wolumla	1	1	1	0	11
Wolumla	1	1	1	1	4
Wombarra					3
Wombarra	0	0	0	1	9
Wombarra	0	0	1	0	10
Wombarra	0	1	0	0	15
Wombarra	0	1	1	0	3
Wombarra	1	0	0	1	20
Wombarra	1	0	1	0	18
Wombarra	1	0	1	1	7
Wombarra	1	1	0	0	55
Wombarra	1	1	0	1	3
Wombarra	1	1	1	0	16
Wombat	0	0	0	1	7
Wombat	1	0	1	0	3
Wombat	1	1	0	0	17
Wombat	1	1	0	1	3
Womboota	0	1	0	0	3
Womboota	1	0	1	0	3
Womboota	1	0	1	1	3
Womboota	1	1	0	0	8
Wonboyn	1	1	0	0	5
Wondalga	1	0	0	1	3
Wondalga	1	0	1	0	3
Wondalga	1	1	0	0	4
Wondalga	1	1	1	0	3
Wongarbon	0	0	0	1	9
Wongarbon	0	1	0	0	18
Wongarbon	0	1	1	0	3
Wongarbon	1	0	0	1	19
Wongarbon	1	0	1	0	6
Wongarbon	1	0	1	1	3
Wongarbon	1	1	0	0	62
Wongarbon	1	1	0	1	4
Wongarbon	1	1	1	0	6
Wongarbon	1	1	1	1	3
Wongawilli					3
Wongawilli	0	1	0	0	3
Wongawilli	1	0	0	1	6
Wongawilli	1	1	0	0	6
Wongawilli	1	1	1	0	3
Wongwibinda	1	1	0	0	8
Woodberry					16
Woodberry	0	0	0	1	79
Woodberry	0	0	1	0	12
Woodberry	0	0	1	1	7
Woodberry	0	1	0	0	103
Woodberry	0	1	0	1	17
Woodberry	0	1	1	0	14
Woodberry	0	1	1	1	6
Woodberry	1	0	0	1	88
Woodberry	1	0	1	0	15
Woodberry	1	0	1	1	3
Woodberry	1	1	0	0	134
Woodberry	1	1	0	1	14
Woodberry	1	1	1	0	24
Woodberry	1	1	1	1	6
Woodbine (NSW)					5
Woodbine (NSW)	0	0	0	1	46
Woodbine (NSW)	0	0	1	0	10
Woodbine (NSW)	0	0	1	1	6
Woodbine (NSW)	0	1	0	0	43
Woodbine (NSW)	0	1	0	1	5
Woodbine (NSW)	0	1	1	0	6
Woodbine (NSW)	1	0	0	1	84
Woodbine (NSW)	1	0	1	0	23
Woodbine (NSW)	1	0	1	1	25
Woodbine (NSW)	1	1	0	0	181
Woodbine (NSW)	1	1	0	1	19
Woodbine (NSW)	1	1	1	0	32
Woodbine (NSW)	1	1	1	1	10
Woodburn (Richmond Valley - NSW)					5
Woodburn (Richmond Valley - NSW)	0	0	0	1	15
Woodburn (Richmond Valley - NSW)	0	1	0	0	23
Woodburn (Richmond Valley - NSW)	0	1	1	0	4
Woodburn (Richmond Valley - NSW)	0	1	1	1	3
Woodburn (Richmond Valley - NSW)	1	0	0	1	15
Woodburn (Richmond Valley - NSW)	1	0	1	0	3
Woodburn (Richmond Valley - NSW)	1	0	1	1	4
Woodburn (Richmond Valley - NSW)	1	1	0	0	33
Woodburn (Richmond Valley - NSW)	1	1	1	0	10
Woodburn (Shoalhaven - NSW)	0	0	0	1	3
Woodburn (Shoalhaven - NSW)	1	1	0	0	5
Woodcroft (NSW)					18
Woodcroft (NSW)	0	0	0	1	71
Woodcroft (NSW)	0	0	1	0	20
Woodcroft (NSW)	0	0	1	1	7
Woodcroft (NSW)	0	1	0	0	51
Woodcroft (NSW)	0	1	0	1	8
Woodcroft (NSW)	0	1	1	0	8
Woodcroft (NSW)	0	1	1	1	3
Woodcroft (NSW)	1	0	0	1	285
Woodcroft (NSW)	1	0	1	0	137
Woodcroft (NSW)	1	0	1	1	104
Woodcroft (NSW)	1	1	0	0	482
Woodcroft (NSW)	1	1	0	1	22
Woodcroft (NSW)	1	1	1	0	119
Woodcroft (NSW)	1	1	1	1	20
Woodenbong	0	0	0	1	4
Woodenbong	0	0	1	0	3
Woodenbong	0	1	0	0	9
Woodenbong	1	0	0	1	9
Woodenbong	1	1	0	0	11
Woodenbong	1	1	1	0	3
Woodford (NSW)					4
Woodford (NSW)	0	0	0	1	30
Woodford (NSW)	0	0	1	0	4
Woodford (NSW)	0	0	1	1	7
Woodford (NSW)	0	1	0	0	21
Woodford (NSW)	0	1	1	0	3
Woodford (NSW)	1	0	0	1	44
Woodford (NSW)	1	0	1	0	40
Woodford (NSW)	1	0	1	1	23
Woodford (NSW)	1	1	0	0	120
Woodford (NSW)	1	1	0	1	8
Woodford (NSW)	1	1	1	0	28
Woodford (NSW)	1	1	1	1	3
Woodford Island	0	0	0	1	6
Woodford Island	1	0	0	1	5
Woodford Island	1	0	1	0	3
Woodford Island	1	1	0	0	12
Woodford Island	1	1	0	1	3
Woodford Island	1	1	1	0	3
Woodhill (NSW)	1	1	0	0	5
Woodlands (Eurobodalla - NSW)	1	1	0	0	3
Woodlands (Wingecarribee - NSW)	0	0	0	1	5
Woodlands (Wingecarribee - NSW)	0	1	0	0	3
Woodlands (Wingecarribee - NSW)	1	0	0	1	12
Woodlands (Wingecarribee - NSW)	1	1	0	0	10
Woodlands (Wingecarribee - NSW)	1	1	1	0	5
Woodlawn	1	1	0	0	3
Woodpark					3
Woodpark	0	0	0	1	27
Woodpark	0	0	1	0	8
Woodpark	0	0	1	1	6
Woodpark	0	1	0	0	18
Woodpark	0	1	0	1	3
Woodpark	0	1	1	0	7
Woodpark	0	1	1	1	3
Woodpark	1	0	0	1	44
Woodpark	1	0	1	0	14
Woodpark	1	0	1	1	10
Woodpark	1	1	0	0	124
Woodpark	1	1	0	1	9
Woodpark	1	1	1	0	26
Woodpark	1	1	1	1	5
Woodrising					3
Woodrising	0	0	0	1	27
Woodrising	0	0	1	0	3
Woodrising	0	0	1	1	3
Woodrising	0	1	0	0	37
Woodrising	0	1	1	0	7
Woodrising	0	1	1	1	3
Woodrising	1	0	0	1	37
Woodrising	1	0	1	0	6
Woodrising	1	0	1	1	13
Woodrising	1	1	0	0	59
Woodrising	1	1	0	1	10
Woodrising	1	1	1	0	15
Woodrising	1	1	1	1	3
Woodsreef	1	1	0	0	4
Woodsreef	1	1	1	0	3
Woodstock (Cowra - NSW)					3
Woodstock (Cowra - NSW)	0	0	0	1	13
Woodstock (Cowra - NSW)	0	1	0	0	7
Woodstock (Cowra - NSW)	0	1	0	1	3
Woodstock (Cowra - NSW)	0	1	1	0	3
Woodstock (Cowra - NSW)	1	0	0	1	15
Woodstock (Cowra - NSW)	1	0	1	0	3
Woodstock (Cowra - NSW)	1	0	1	1	4
Woodstock (Cowra - NSW)	1	1	0	0	23
Woodstock (Cowra - NSW)	1	1	0	1	5
Woodstock (Cowra - NSW)	1	1	1	0	3
Woodstock (Inverell - NSW)	1	1	0	0	3
Woodstock (Shoalhaven - NSW)	1	0	0	1	9
Woodstock (Shoalhaven - NSW)	1	0	1	0	5
Woodstock (Shoalhaven - NSW)	1	1	0	0	13
Woodstock (Shoalhaven - NSW)	1	1	1	0	5
Woodview	0	1	0	0	3
Woodview	1	0	0	1	3
Woodview	1	1	0	0	11
Woodview	1	1	1	0	3
Woodville (NSW)	0	0	0	1	8
Woodville (NSW)	0	1	0	0	4
Woodville (NSW)	0	1	1	1	3
Woodville (NSW)	1	0	0	1	14
Woodville (NSW)	1	0	1	0	7
Woodville (NSW)	1	0	1	1	6
Woodville (NSW)	1	1	0	0	19
Woodville (NSW)	1	1	1	0	8
Woodville (NSW)	1	1	1	1	3
Woolbrook	0	1	0	0	5
Woolbrook	1	1	0	0	11
Woolbrook	1	1	1	0	3
Woolgarlo	1	1	0	1	3
Woolgoolga					21
Woolgoolga	0	0	0	1	94
Woolgoolga	0	0	1	0	20
Woolgoolga	0	0	1	1	12
Woolgoolga	0	1	0	0	91
Woolgoolga	0	1	0	1	6
Woolgoolga	0	1	1	0	18
Woolgoolga	0	1	1	1	7
Woolgoolga	1	0	0	1	106
Woolgoolga	1	0	1	0	36
Woolgoolga	1	0	1	1	17
Woolgoolga	1	1	0	0	266
Woolgoolga	1	1	0	1	23
Woolgoolga	1	1	1	0	45
Woolgoolga	1	1	1	1	4
Wooli					3
Wooli	0	0	0	1	6
Wooli	0	1	0	0	5
Wooli	1	0	0	1	3
Wooli	1	0	1	0	3
Wooli	1	1	0	0	12
Wooli	1	1	0	1	3
Wooli	1	1	1	0	3
Woollahra					44
Woollahra	0	0	0	1	89
Woollahra	0	0	1	0	44
Woollahra	0	0	1	1	9
Woollahra	0	1	0	0	80
Woollahra	0	1	1	0	8
Woollahra	1	0	0	1	90
Woollahra	1	0	1	0	86
Woollahra	1	0	1	1	29
Woollahra	1	1	0	0	457
Woollahra	1	1	0	1	5
Woollahra	1	1	1	0	52
Woollahra	1	1	1	1	5
Woollamia	0	0	0	1	9
Woollamia	0	0	1	0	3
Woollamia	0	0	1	1	3
Woollamia	0	1	0	0	3
Woollamia	0	1	0	1	3
Woollamia	0	1	1	0	3
Woollamia	1	0	0	1	16
Woollamia	1	0	1	0	13
Woollamia	1	1	0	0	29
Woollamia	1	1	1	0	6
Woolloomooloo					26
Woolloomooloo	0	0	0	1	67
Woolloomooloo	0	0	1	0	17
Woolloomooloo	0	0	1	1	7
Woolloomooloo	0	1	0	0	38
Woolloomooloo	0	1	0	1	4
Woolloomooloo	0	1	1	0	5
Woolloomooloo	0	1	1	1	5
Woolloomooloo	1	0	0	1	27
Woolloomooloo	1	0	1	0	10
Woolloomooloo	1	1	0	0	77
Woolloomooloo	1	1	1	0	6
Woolomin	0	0	0	1	7
Woolomin	0	0	1	0	3
Woolomin	0	1	0	0	11
Woolomin	1	0	0	1	3
Woolomin	1	0	1	1	3
Woolomin	1	1	0	0	16
Woolomin	1	1	0	1	3
Woolooware					15
Woolooware	0	0	0	1	68
Woolooware	0	0	1	0	16
Woolooware	0	0	1	1	14
Woolooware	0	1	0	0	50
Woolooware	0	1	0	1	5
Woolooware	0	1	1	0	12
Woolooware	1	0	0	1	119
Woolooware	1	0	1	0	46
Woolooware	1	0	1	1	46
Woolooware	1	1	0	0	281
