SSC_NAME16	MaxSchoolingCompleted	Sex	persons
Blighty	Year 12	M	18
Blue Bay	Year 8	F	12
Blue Bay	Year 8	M	9
Blue Bay	Year 9	F	40
Blue Bay	Year 9	M	46
Blue Bay	Year 10	F	173
Blue Bay	Year 10	M	126
Blue Bay	Year 11	F	37
Blue Bay	Year 11	M	35
Blue Bay	Year 12	F	171
Blue Bay	Year 12	M	157
Blue Haven	Did not go to school	F	4
Blue Haven	Did not go to school	M	5
Blue Haven	Year 8	F	141
Blue Haven	Year 8	M	126
Blue Haven	Year 9	F	276
Blue Haven	Year 9	M	226
Blue Haven	Year 10	F	914
Blue Haven	Year 10	M	871
Blue Haven	Year 11	F	216
Blue Haven	Year 11	M	193
Blue Haven	Year 12	F	842
Blue Haven	Year 12	M	687
Blue Knob	Year 8	M	6
Blue Knob	Year 10	F	20
Blue Knob	Year 10	M	26
Blue Knob	Year 11	F	9
Blue Knob	Year 11	M	3
Blue Knob	Year 12	F	40
Blue Knob	Year 12	M	46
Blue Nobby	Year 10	F	3
Blue Nobby	Year 10	M	3
Blue Nobby	Year 12	F	8
Blue Nobby	Year 12	M	8
Blue Vale	Year 8	F	3
Blue Vale	Year 8	M	3
Blue Vale	Year 9	M	3
Blue Vale	Year 10	F	8
Blue Vale	Year 10	M	5
Blue Vale	Year 12	F	7
Blue Vale	Year 12	M	8
Blueys Beach	Year 8	F	4
Blueys Beach	Year 8	M	4
Blueys Beach	Year 9	F	10
Blueys Beach	Year 9	M	9
Blueys Beach	Year 10	F	27
Blueys Beach	Year 10	M	30
Blueys Beach	Year 11	F	5
Blueys Beach	Year 11	M	3
Blueys Beach	Year 12	F	31
Blueys Beach	Year 12	M	34
Boambee	Did not go to school	F	3
Boambee	Did not go to school	M	4
Boambee	Year 8	F	28
Boambee	Year 8	M	31
Boambee	Year 9	F	49
Boambee	Year 9	M	62
Boambee	Year 10	F	166
Boambee	Year 10	M	198
Boambee	Year 11	F	52
Boambee	Year 11	M	47
Boambee	Year 12	F	323
Boambee	Year 12	M	290
Boambee East	Did not go to school	F	3
Boambee East	Did not go to school	M	3
Boambee East	Year 8	F	104
Boambee East	Year 8	M	116
Boambee East	Year 9	F	200
Boambee East	Year 9	M	193
Boambee East	Year 10	F	733
Boambee East	Year 10	M	657
Boambee East	Year 11	F	185
Boambee East	Year 11	M	200
Boambee East	Year 12	F	843
Boambee East	Year 12	M	674
Boambolo	Year 10	F	3
Boambolo	Year 11	F	3
Boambolo	Year 12	F	12
Boambolo	Year 12	M	15
Boat Harbour (Lismore - NSW)	Year 8	F	3
Boat Harbour (Lismore - NSW)	Year 8	M	3
Boat Harbour (Lismore - NSW)	Year 9	F	3
Boat Harbour (Lismore - NSW)	Year 9	M	5
Boat Harbour (Lismore - NSW)	Year 10	F	16
Boat Harbour (Lismore - NSW)	Year 10	M	11
Boat Harbour (Lismore - NSW)	Year 11	F	3
Boat Harbour (Lismore - NSW)	Year 11	M	4
Boat Harbour (Lismore - NSW)	Year 12	F	33
Boat Harbour (Lismore - NSW)	Year 12	M	25
Boat Harbour (Port Stephens - NSW)	Year 8	F	10
Boat Harbour (Port Stephens - NSW)	Year 8	M	14
Boat Harbour (Port Stephens - NSW)	Year 9	F	24
Boat Harbour (Port Stephens - NSW)	Year 9	M	25
Boat Harbour (Port Stephens - NSW)	Year 10	F	125
Boat Harbour (Port Stephens - NSW)	Year 10	M	123
Boat Harbour (Port Stephens - NSW)	Year 11	F	22
Boat Harbour (Port Stephens - NSW)	Year 11	M	35
Boat Harbour (Port Stephens - NSW)	Year 12	F	178
Boat Harbour (Port Stephens - NSW)	Year 12	M	157
Bobadah	Year 10	M	3
Bobin	Year 8	F	3
Bobin	Year 8	M	4
Bobin	Year 9	F	6
Bobin	Year 9	M	5
Bobin	Year 10	F	23
Bobin	Year 10	M	26
Bobin	Year 11	F	3
Bobin	Year 11	M	3
Bobin	Year 12	F	17
Bobin	Year 12	M	24
Bobs Creek	Year 9	F	6
Bobs Creek	Year 9	M	3
Bobs Creek	Year 10	F	12
Bobs Creek	Year 10	M	10
Bobs Creek	Year 11	M	4
Bobs Creek	Year 12	F	16
Bobs Creek	Year 12	M	7
Bobs Farm	Did not go to school	M	3
Bobs Farm	Year 8	F	15
Bobs Farm	Year 8	M	9
Bobs Farm	Year 9	F	11
Bobs Farm	Year 9	M	24
Bobs Farm	Year 10	F	56
Bobs Farm	Year 10	M	71
Bobs Farm	Year 11	F	12
Bobs Farm	Year 11	M	17
Bobs Farm	Year 12	F	64
Bobs Farm	Year 12	M	57
Bobundara	Year 10	M	3
Bobundara	Year 12	F	3
Bocoble	Year 8	F	3
Bocoble	Year 8	M	4
Bocoble	Year 9	F	11
Bocoble	Year 9	M	7
Bocoble	Year 10	F	8
Bocoble	Year 10	M	18
Bocoble	Year 11	F	3
Bocoble	Year 11	M	6
Bocoble	Year 12	F	17
Bocoble	Year 12	M	17
Bocobra	Year 9	M	4
Bocobra	Year 10	F	5
Bocobra	Year 10	M	11
Bocobra	Year 12	M	10
Bodalla	Year 8	F	10
Bodalla	Year 8	M	24
Bodalla	Year 9	F	29
Bodalla	Year 9	M	42
Bodalla	Year 10	F	105
Bodalla	Year 10	M	108
Bodalla	Year 11	F	22
Bodalla	Year 11	M	25
Bodalla	Year 12	F	115
Bodalla	Year 12	M	108
Bodangora	Year 8	M	7
Bodangora	Year 10	F	7
Bodangora	Year 10	M	12
Bodangora	Year 11	F	3
Bodangora	Year 12	F	11
Bodangora	Year 12	M	14
Boeill Creek	Year 8	F	4
Boeill Creek	Year 8	M	3
Boeill Creek	Year 9	F	7
Boeill Creek	Year 10	F	8
Boeill Creek	Year 10	M	13
Boeill Creek	Year 11	F	7
Boeill Creek	Year 11	M	6
Boeill Creek	Year 12	F	20
Boeill Creek	Year 12	M	13
Bogan	Year 10	F	3
Bogan	Year 12	F	3
Bogan Gate	Year 8	F	7
Bogan Gate	Year 8	M	10
Bogan Gate	Year 9	F	3
Bogan Gate	Year 9	M	8
Bogan Gate	Year 10	F	27
Bogan Gate	Year 10	M	47
Bogan Gate	Year 11	F	7
Bogan Gate	Year 11	M	5
Bogan Gate	Year 12	F	36
Bogan Gate	Year 12	M	21
Bogangar	Did not go to school	M	9
Bogangar	Year 8	F	51
Bogangar	Year 8	M	51
Bogangar	Year 9	F	79
Bogangar	Year 9	M	92
Bogangar	Year 10	F	353
Bogangar	Year 10	M	393
Bogangar	Year 11	F	91
Bogangar	Year 11	M	95
Bogangar	Year 12	F	550
Bogangar	Year 12	M	471
Bogee	Year 9	F	3
Bogee	Year 9	M	7
Bogee	Year 10	F	16
Bogee	Year 10	M	13
Bogee	Year 11	F	3
Bogee	Year 12	F	13
Bogee	Year 12	M	14
Boggabilla	Did not go to school	F	7
Boggabilla	Did not go to school	M	4
Boggabilla	Year 8	F	35
Boggabilla	Year 8	M	57
Boggabilla	Year 9	F	47
Boggabilla	Year 9	M	46
Boggabilla	Year 10	F	83
Boggabilla	Year 10	M	107
Boggabilla	Year 11	F	49
Boggabilla	Year 11	M	27
Boggabilla	Year 12	F	98
Boggabilla	Year 12	M	81
Boggabri	Year 8	F	22
Boggabri	Year 8	M	57
Boggabri	Year 9	F	44
Boggabri	Year 9	M	59
Boggabri	Year 10	F	165
Boggabri	Year 10	M	161
Boggabri	Year 11	F	22
Boggabri	Year 11	M	31
Boggabri	Year 12	F	111
Boggabri	Year 12	M	83
Bohena Creek	Year 8	M	6
Bohena Creek	Year 9	F	3
Bohena Creek	Year 9	M	7
Bohena Creek	Year 10	F	21
Bohena Creek	Year 10	M	31
Bohena Creek	Year 11	F	5
Bohena Creek	Year 11	M	11
Bohena Creek	Year 12	F	24
Bohena Creek	Year 12	M	10
Bohnock	Year 9	M	3
Bohnock	Year 10	F	10
Bohnock	Year 10	M	13
Bohnock	Year 11	F	4
Bohnock	Year 12	F	12
Bohnock	Year 12	M	10
Bolaro	Year 9	F	3
Bolaro	Year 10	F	4
Bolaro	Year 10	M	3
Bolaro	Year 12	F	10
Bolaro	Year 12	M	12
Bolivia	Year 8	M	3
Bolivia	Year 9	F	4
Bolivia	Year 10	F	9
Bolivia	Year 10	M	9
Bolivia	Year 11	F	3
Bolivia	Year 12	F	10
Bolivia	Year 12	M	10
Bolong	Year 8	M	6
Bolong	Year 9	F	6
Bolong	Year 9	M	6
Bolong	Year 10	F	14
Bolong	Year 10	M	10
Bolong	Year 11	F	4
Bolong	Year 11	M	3
Bolong	Year 12	F	25
Bolong	Year 12	M	8
Bolton Point	Did not go to school	F	3
Bolton Point	Year 8	F	34
Bolton Point	Year 8	M	46
Bolton Point	Year 9	F	124
Bolton Point	Year 9	M	92
Bolton Point	Year 10	F	292
Bolton Point	Year 10	M	257
Bolton Point	Year 11	F	58
Bolton Point	Year 11	M	63
Bolton Point	Year 12	F	285
Bolton Point	Year 12	M	250
Bolwarra (NSW)	Year 8	F	3
Bolwarra (NSW)	Year 8	M	9
Bolwarra (NSW)	Year 9	F	25
Bolwarra (NSW)	Year 9	M	27
Bolwarra (NSW)	Year 10	F	105
Bolwarra (NSW)	Year 10	M	113
Bolwarra (NSW)	Year 11	F	41
Bolwarra (NSW)	Year 11	M	21
Bolwarra (NSW)	Year 12	F	217
Bolwarra (NSW)	Year 12	M	201
Bolwarra Heights	Did not go to school	F	3
Bolwarra Heights	Did not go to school	M	3
Bolwarra Heights	Year 8	F	30
Bolwarra Heights	Year 8	M	23
Bolwarra Heights	Year 9	F	77
Bolwarra Heights	Year 9	M	84
Bolwarra Heights	Year 10	F	323
Bolwarra Heights	Year 10	M	328
Bolwarra Heights	Year 11	F	85
Bolwarra Heights	Year 11	M	101
Bolwarra Heights	Year 12	F	580
Bolwarra Heights	Year 12	M	492
Bomaderry	Did not go to school	F	9
Bomaderry	Did not go to school	M	6
Bomaderry	Year 8	F	171
Bomaderry	Year 8	M	189
Bomaderry	Year 9	F	330
Bomaderry	Year 9	M	318
Bomaderry	Year 10	F	921
Bomaderry	Year 10	M	887
Bomaderry	Year 11	F	203
Bomaderry	Year 11	M	198
Bomaderry	Year 12	F	938
Bomaderry	Year 12	M	793
Bombala	Did not go to school	F	4
Bombala	Did not go to school	M	6
Bombala	Year 8	F	50
Bombala	Year 8	M	68
Bombala	Year 9	F	57
Bombala	Year 9	M	54
Bombala	Year 10	F	172
Bombala	Year 10	M	194
Bombala	Year 11	F	36
Bombala	Year 11	M	48
Bombala	Year 12	F	192
Bombala	Year 12	M	146
Bombay	Year 8	M	3
Bombay	Year 9	F	3
Bombay	Year 9	M	4
Bombay	Year 10	F	3
Bombay	Year 10	M	13
Bombay	Year 11	M	3
Bombay	Year 12	F	25
Bombay	Year 12	M	22
Bombira	Year 8	F	3
Bombira	Year 8	M	3
Bombira	Year 9	F	8
Bombira	Year 9	M	9
Bombira	Year 10	F	25
Bombira	Year 10	M	43
Bombira	Year 11	F	12
Bombira	Year 11	M	6
Bombira	Year 12	F	77
Bombira	Year 12	M	59
Bombo	Year 9	F	3
Bombo	Year 10	F	20
Bombo	Year 10	M	19
Bombo	Year 11	F	4
Bombo	Year 11	M	4
Bombo	Year 12	F	16
Bombo	Year 12	M	20
Bombowlee	Year 8	F	6
Bombowlee	Year 8	M	9
Bombowlee	Year 9	F	9
Bombowlee	Year 9	M	13
Bombowlee	Year 10	F	38
Bombowlee	Year 10	M	49
Bombowlee	Year 11	F	7
Bombowlee	Year 11	M	12
Bombowlee	Year 12	F	45
Bombowlee	Year 12	M	35
Bombowlee Creek	Year 8	M	3
Bombowlee Creek	Year 9	F	4
Bombowlee Creek	Year 10	F	10
Bombowlee Creek	Year 10	M	13
Bombowlee Creek	Year 12	F	10
Bombowlee Creek	Year 12	M	3
Bomen	Year 10	F	7
Bomen	Year 10	M	8
Bomen	Year 11	M	3
Bomen	Year 12	F	3
Bomen	Year 12	M	4
Bomera	Year 9	M	3
Bomera	Year 10	F	5
Bomera	Year 10	M	4
Bomera	Year 11	M	4
Bomera	Year 12	F	4
Bomera	Year 12	M	7
Bonalbo	Did not go to school	F	3
Bonalbo	Year 8	F	18
Bonalbo	Year 8	M	18
Bonalbo	Year 9	F	11
Bonalbo	Year 9	M	15
Bonalbo	Year 10	F	50
Bonalbo	Year 10	M	44
Bonalbo	Year 11	F	15
Bonalbo	Year 11	M	16
Bonalbo	Year 12	F	39
Bonalbo	Year 12	M	42
Bondi	Did not go to school	F	14
Bondi	Did not go to school	M	16
Bondi	Year 8	F	82
Bondi	Year 8	M	71
Bondi	Year 9	F	55
Bondi	Year 9	M	89
Bondi	Year 10	F	305
Bondi	Year 10	M	330
Bondi	Year 11	F	130
Bondi	Year 11	M	177
Bondi	Year 12	F	3330
Bondi	Year 12	M	3078
Bondi Beach	Did not go to school	F	11
Bondi Beach	Did not go to school	M	19
Bondi Beach	Year 8	F	59
Bondi Beach	Year 8	M	46
Bondi Beach	Year 9	F	66
Bondi Beach	Year 9	M	71
Bondi Beach	Year 10	F	294
Bondi Beach	Year 10	M	314
Bondi Beach	Year 11	F	145
Bondi Beach	Year 11	M	180
Bondi Beach	Year 12	F	3801
Bondi Beach	Year 12	M	3704
Bondi Junction	Did not go to school	F	13
Bondi Junction	Did not go to school	M	8
Bondi Junction	Year 8	F	64
Bondi Junction	Year 8	M	47
Bondi Junction	Year 9	F	75
Bondi Junction	Year 9	M	78
Bondi Junction	Year 10	F	299
Bondi Junction	Year 10	M	258
Bondi Junction	Year 11	F	142
Bondi Junction	Year 11	M	141
Bondi Junction	Year 12	F	3109
Bondi Junction	Year 12	M	2798
Bonnells Bay	Did not go to school	F	4
Bonnells Bay	Year 8	F	65
Bonnells Bay	Year 8	M	72
Bonnells Bay	Year 9	F	157
Bonnells Bay	Year 9	M	132
Bonnells Bay	Year 10	F	517
Bonnells Bay	Year 10	M	516
Bonnells Bay	Year 11	F	108
Bonnells Bay	Year 11	M	118
Bonnells Bay	Year 12	F	566
Bonnells Bay	Year 12	M	499
Bonnet Bay	Year 8	F	19
Bonnet Bay	Year 8	M	18
Bonnet Bay	Year 9	F	41
Bonnet Bay	Year 9	M	46
Bonnet Bay	Year 10	F	219
Bonnet Bay	Year 10	M	181
Bonnet Bay	Year 11	F	52
Bonnet Bay	Year 11	M	58
Bonnet Bay	Year 12	F	552
Bonnet Bay	Year 12	M	600
Bonny Hills	Year 8	F	44
Bonny Hills	Year 8	M	51
Bonny Hills	Year 9	F	118
Bonny Hills	Year 9	M	110
Bonny Hills	Year 10	F	382
Bonny Hills	Year 10	M	415
Bonny Hills	Year 11	F	83
Bonny Hills	Year 11	M	104
Bonny Hills	Year 12	F	540
Bonny Hills	Year 12	M	420
Bonnyrigg	Did not go to school	F	361
Bonnyrigg	Did not go to school	M	194
Bonnyrigg	Year 8	F	426
Bonnyrigg	Year 8	M	258
Bonnyrigg	Year 9	F	218
Bonnyrigg	Year 9	M	192
Bonnyrigg	Year 10	F	507
Bonnyrigg	Year 10	M	541
Bonnyrigg	Year 11	F	193
Bonnyrigg	Year 11	M	217
Bonnyrigg	Year 12	F	1725
Bonnyrigg	Year 12	M	1715
Bonnyrigg Heights	Did not go to school	F	234
Bonnyrigg Heights	Did not go to school	M	137
Bonnyrigg Heights	Year 8	F	274
Bonnyrigg Heights	Year 8	M	196
Bonnyrigg Heights	Year 9	F	157
Bonnyrigg Heights	Year 9	M	155
Bonnyrigg Heights	Year 10	F	503
Bonnyrigg Heights	Year 10	M	536
Bonnyrigg Heights	Year 11	F	140
Bonnyrigg Heights	Year 11	M	190
Bonnyrigg Heights	Year 12	F	1590
Bonnyrigg Heights	Year 12	M	1550
Bonshaw (NSW)	Year 8	F	4
Bonshaw (NSW)	Year 8	M	3
Bonshaw (NSW)	Year 9	F	3
Bonshaw (NSW)	Year 10	F	7
Bonshaw (NSW)	Year 10	M	15
Bonshaw (NSW)	Year 11	F	5
Bonshaw (NSW)	Year 11	M	3
Bonshaw (NSW)	Year 12	F	16
Bonshaw (NSW)	Year 12	M	17
Bonville	Did not go to school	F	3
Bonville	Year 8	F	41
Bonville	Year 8	M	64
Bonville	Year 9	F	70
Bonville	Year 9	M	84
Bonville	Year 10	F	321
Bonville	Year 10	M	349
Bonville	Year 11	F	86
Bonville	Year 11	M	87
Bonville	Year 12	F	450
Bonville	Year 12	M	388
Booerie Creek	Year 8	M	6
Booerie Creek	Year 9	F	3
Booerie Creek	Year 9	M	4
Booerie Creek	Year 10	F	29
Booerie Creek	Year 10	M	22
Booerie Creek	Year 11	F	7
Booerie Creek	Year 11	M	3
Booerie Creek	Year 12	F	21
Booerie Creek	Year 12	M	19
Book Book	Year 8	M	4
Book Book	Year 9	F	3
Book Book	Year 10	F	8
Book Book	Year 10	M	10
Book Book	Year 11	F	3
Book Book	Year 11	M	3
Book Book	Year 12	F	12
Book Book	Year 12	M	9
Booker Bay	Did not go to school	M	3
Booker Bay	Year 8	F	36
Booker Bay	Year 8	M	22
Booker Bay	Year 9	F	60
Booker Bay	Year 9	M	47
Booker Bay	Year 10	F	178
Booker Bay	Year 10	M	180
Booker Bay	Year 11	F	38
Booker Bay	Year 11	M	35
Booker Bay	Year 12	F	233
Booker Bay	Year 12	M	217
Bookham	Year 8	M	3
Bookham	Year 9	F	7
Bookham	Year 9	M	7
Bookham	Year 10	F	14
Bookham	Year 10	M	20
Bookham	Year 11	F	12
Bookham	Year 11	M	3
Bookham	Year 12	F	25
Bookham	Year 12	M	26
Bookookoorara	Year 8	M	3
Bookookoorara	Year 10	F	3
Bookookoorara	Year 10	M	4
Bookookoorara	Year 12	F	3
Boolambayte	Year 8	F	3
Boolambayte	Year 8	M	6
Boolambayte	Year 10	F	9
Boolambayte	Year 10	M	14
Boolambayte	Year 12	F	10
Boolambayte	Year 12	M	15
Boolaroo	Year 8	F	22
Boolaroo	Year 8	M	30
Boolaroo	Year 9	F	60
Boolaroo	Year 9	M	52
Boolaroo	Year 10	F	176
Boolaroo	Year 10	M	177
Boolaroo	Year 11	F	33
Boolaroo	Year 11	M	36
Boolaroo	Year 12	F	145
Boolaroo	Year 12	M	123
Boolcarroll	Year 10	M	3
Boolcarroll	Year 12	F	3
Booligal	Year 8	M	4
Booligal	Year 9	F	3
Booligal	Year 9	M	4
Booligal	Year 10	F	10
Booligal	Year 10	M	15
Booligal	Year 11	F	3
Booligal	Year 11	M	3
Booligal	Year 12	F	14
Booligal	Year 12	M	17
Boomanoomana	Year 8	M	3
Boomanoomana	Year 9	F	3
Boomanoomana	Year 9	M	5
Boomanoomana	Year 10	F	7
Boomanoomana	Year 10	M	14
Boomanoomana	Year 11	F	3
Boomanoomana	Year 11	M	3
Boomanoomana	Year 12	F	10
Boomanoomana	Year 12	M	4
Boomerang Beach	Year 9	F	8
Boomerang Beach	Year 9	M	3
Boomerang Beach	Year 10	F	29
Boomerang Beach	Year 10	M	40
Boomerang Beach	Year 11	F	7
Boomerang Beach	Year 11	M	7
Boomerang Beach	Year 12	F	49
Boomerang Beach	Year 12	M	52
Boomey	Year 10	F	7
Boomey	Year 10	M	8
Boomey	Year 12	F	13
Boomey	Year 12	M	11
Boomi	Year 8	F	3
Boomi	Year 8	M	8
Boomi	Year 9	F	3
Boomi	Year 9	M	4
Boomi	Year 10	F	19
Boomi	Year 10	M	19
Boomi	Year 11	F	3
Boomi	Year 11	M	4
Boomi	Year 12	F	28
Boomi	Year 12	M	31
Boomi Creek	Year 8	M	3
Boomi Creek	Year 10	M	3
Boomi Creek	Year 12	F	3
Boomi Creek	Year 12	M	4
Boona Mount	Year 9	M	4
Boona Mount	Year 10	F	3
Boona Mount	Year 10	M	4
Boona Mount	Year 12	F	5
Boona Mount	Year 12	M	5
Boonal	Year 10	M	3
Boonal	Year 12	F	10
Boonal	Year 12	M	10
Boonoo Boonoo	Year 9	M	3
Boonoo Boonoo	Year 10	F	3
Boonoo Boonoo	Year 10	M	6
Boorabee Park	Year 9	F	3
Boorabee Park	Year 9	M	4
Boorabee Park	Year 10	F	12
Boorabee Park	Year 10	M	19
Boorabee Park	Year 11	M	3
Boorabee Park	Year 12	F	15
Boorabee Park	Year 12	M	16
Booragul	Did not go to school	M	6
Booragul	Year 8	F	60
Booragul	Year 8	M	34
Booragul	Year 9	F	93
Booragul	Year 9	M	70
Booragul	Year 10	F	187
Booragul	Year 10	M	171
Booragul	Year 11	F	53
Booragul	Year 11	M	29
Booragul	Year 12	F	166
Booragul	Year 12	M	126
Booral (NSW)	Year 8	F	11
Booral (NSW)	Year 8	M	13
Booral (NSW)	Year 9	F	19
Booral (NSW)	Year 9	M	14
Booral (NSW)	Year 10	F	47
Booral (NSW)	Year 10	M	77
Booral (NSW)	Year 11	F	14
Booral (NSW)	Year 11	M	10
Booral (NSW)	Year 12	F	69
Booral (NSW)	Year 12	M	39
Boorga	Year 10	M	3
Boorganna	Year 8	M	3
Boorganna	Year 10	F	4
Boorganna	Year 10	M	3
Boorganna	Year 12	F	4
Boorolong	Year 8	F	4
Boorolong	Year 10	F	3
Boorolong	Year 10	M	9
Boorolong	Year 11	M	3
Boorolong	Year 12	F	24
Boorolong	Year 12	M	13
Boorook	Year 8	M	3
Boorook	Year 10	F	4
Boorook	Year 12	F	4
Boorook	Year 12	M	10
Boorooma	Did not go to school	F	3
Boorooma	Year 8	F	4
Boorooma	Year 8	M	3
Boorooma	Year 9	F	11
Boorooma	Year 9	M	16
Boorooma	Year 10	F	58
Boorooma	Year 10	M	62
Boorooma	Year 11	F	19
Boorooma	Year 11	M	20
Boorooma	Year 12	F	235
Boorooma	Year 12	M	198
Booroorban	Year 10	M	4
Booroorban	Year 12	F	6
Booroorban	Year 12	M	11
Boorowa	Did not go to school	F	3
Boorowa	Did not go to school	M	6
Boorowa	Year 8	F	47
Boorowa	Year 8	M	44
Boorowa	Year 9	F	69
Boorowa	Year 9	M	84
Boorowa	Year 10	F	183
Boorowa	Year 10	M	214
Boorowa	Year 11	F	54
Boorowa	Year 11	M	46
Boorowa	Year 12	F	255
Boorowa	Year 12	M	213
Bootawa	Year 8	M	4
Bootawa	Year 9	F	6
Bootawa	Year 9	M	8
Bootawa	Year 10	F	27
Bootawa	Year 10	M	26
Bootawa	Year 11	F	4
Bootawa	Year 11	M	3
Bootawa	Year 12	F	29
Bootawa	Year 12	M	24
Booyong	Year 10	F	7
Booyong	Year 10	M	11
Booyong	Year 11	M	8
Booyong	Year 12	F	23
Booyong	Year 12	M	13
Bora Ridge	Year 8	F	3
Bora Ridge	Year 8	M	3
Bora Ridge	Year 9	F	3
Bora Ridge	Year 9	M	3
Bora Ridge	Year 10	F	13
Bora Ridge	Year 10	M	17
Bora Ridge	Year 11	F	3
Bora Ridge	Year 11	M	3
Bora Ridge	Year 12	F	10
Bora Ridge	Year 12	M	14
Borah Creek	Year 9	M	4
Borah Creek	Year 10	F	3
Borah Creek	Year 10	M	3
Borah Creek	Year 12	F	5
Borah Creek	Year 12	M	3
Borambola	Year 9	M	8
Borambola	Year 10	F	14
Borambola	Year 10	M	18
Borambola	Year 11	F	3
Borambola	Year 11	M	5
Borambola	Year 12	F	17
Borambola	Year 12	M	12
Boree	Year 9	F	4
Boree	Year 9	M	3
Boree	Year 10	F	9
Boree	Year 10	M	14
Boree	Year 11	F	4
Boree	Year 11	M	3
Boree	Year 12	F	20
Boree	Year 12	M	12
Boree Creek	Year 8	F	4
Boree Creek	Year 8	M	10
Boree Creek	Year 9	F	8
Boree Creek	Year 9	M	10
Boree Creek	Year 10	F	26
Boree Creek	Year 10	M	32
Boree Creek	Year 11	F	4
Boree Creek	Year 12	F	26
Boree Creek	Year 12	M	12
Borenore	Year 8	F	6
Borenore	Year 8	M	9
Borenore	Year 9	F	8
Borenore	Year 9	M	8
Borenore	Year 10	F	39
Borenore	Year 10	M	59
Borenore	Year 11	F	14
Borenore	Year 11	M	12
Borenore	Year 12	F	85
Borenore	Year 12	M	79
Boro	Year 9	M	5
Boro	Year 10	F	8
Boro	Year 10	M	14
Boro	Year 11	M	5
Boro	Year 12	F	17
Boro	Year 12	M	9
Bossley Park	Did not go to school	F	341
Bossley Park	Did not go to school	M	187
Bossley Park	Year 8	F	709
Bossley Park	Year 8	M	563
Bossley Park	Year 9	F	390
Bossley Park	Year 9	M	388
Bossley Park	Year 10	F	1163
Bossley Park	Year 10	M	1206
Bossley Park	Year 11	F	278
Bossley Park	Year 11	M	339
Bossley Park	Year 12	F	2897
Bossley Park	Year 12	M	2866
Bostobrick	Year 8	F	5
Bostobrick	Year 8	M	4
Bostobrick	Year 9	F	6
Bostobrick	Year 9	M	10
Bostobrick	Year 10	F	9
Bostobrick	Year 10	M	14
Bostobrick	Year 11	F	8
Bostobrick	Year 11	M	10
Bostobrick	Year 12	F	18
Bostobrick	Year 12	M	20
Botany	Did not go to school	F	26
Botany	Did not go to school	M	23
Botany	Year 8	F	163
Botany	Year 8	M	137
Botany	Year 9	F	203
Botany	Year 9	M	198
Botany	Year 10	F	712
Botany	Year 10	M	824
Botany	Year 11	F	212
Botany	Year 11	M	241
Botany	Year 12	F	2613
Botany	Year 12	M	2421
Botobolar	Year 8	F	3
Botobolar	Year 8	M	3
Botobolar	Year 9	M	3
Botobolar	Year 10	F	10
Botobolar	Year 10	M	16
Botobolar	Year 11	F	4
Botobolar	Year 12	F	13
Botobolar	Year 12	M	9
Bottle Creek	Year 10	F	3
Bottle Creek	Year 11	F	3
Bottle Creek	Year 12	M	4
Bourbah	Year 10	F	4
Bourbah	Year 10	M	6
Bourbah	Year 11	M	3
Bourbah	Year 12	F	11
Bourbah	Year 12	M	7
Bourke	Did not go to school	M	8
Bourke	Year 8	F	44
Bourke	Year 8	M	58
Bourke	Year 9	F	83
Bourke	Year 9	M	68
Bourke	Year 10	F	169
Bourke	Year 10	M	180
Bourke	Year 11	F	60
Bourke	Year 11	M	52
Bourke	Year 12	F	234
Bourke	Year 12	M	176
Bourkelands	Did not go to school	F	8
Bourkelands	Did not go to school	M	6
Bourkelands	Year 8	F	32
Bourkelands	Year 8	M	28
Bourkelands	Year 9	F	83
Bourkelands	Year 9	M	58
Bourkelands	Year 10	F	314
Bourkelands	Year 10	M	277
Bourkelands	Year 11	F	83
Bourkelands	Year 11	M	104
Bourkelands	Year 12	F	577
Bourkelands	Year 12	M	495
Bournda	Year 9	M	6
Bournda	Year 10	F	9
Bournda	Year 10	M	13
Bournda	Year 11	F	7
Bournda	Year 11	M	9
Bournda	Year 12	F	22
Bournda	Year 12	M	20
Bournewood	Year 9	M	3
Bournewood	Year 10	F	3
Bournewood	Year 10	M	9
Bournewood	Year 12	F	15
Bournewood	Year 12	M	5
Bow Bowing	Did not go to school	F	7
Bow Bowing	Did not go to school	M	3
Bow Bowing	Year 8	F	35
Bow Bowing	Year 8	M	24
Bow Bowing	Year 9	F	36
Bow Bowing	Year 9	M	30
Bow Bowing	Year 10	F	138
Bow Bowing	Year 10	M	167
Bow Bowing	Year 11	F	38
Bow Bowing	Year 11	M	53
Bow Bowing	Year 12	F	364
Bow Bowing	Year 12	M	332
Bowan Park	Year 10	F	13
Bowan Park	Year 10	M	14
Bowan Park	Year 11	M	5
Bowan Park	Year 12	F	24
Bowan Park	Year 12	M	15
Bowen Mountain	Did not go to school	M	3
Bowen Mountain	Year 8	F	20
Bowen Mountain	Year 8	M	19
Bowen Mountain	Year 9	F	31
Bowen Mountain	Year 9	M	42
Bowen Mountain	Year 10	F	163
Bowen Mountain	Year 10	M	220
Bowen Mountain	Year 11	F	43
Bowen Mountain	Year 11	M	45
Bowen Mountain	Year 12	F	302
Bowen Mountain	Year 12	M	248
Bowenfels	Did not go to school	F	6
Bowenfels	Did not go to school	M	5
Bowenfels	Year 8	F	63
Bowenfels	Year 8	M	71
Bowenfels	Year 9	F	112
Bowenfels	Year 9	M	92
Bowenfels	Year 10	F	277
